DecisionID,AttributeA,AttributeB,Track,Decision,Reason,LineageAction,CanonicalNode,FamilyA,FamilyB,RoleA,RoleB,EvidenceScore,EmbeddingSimilarity,NameSimilarity,SupportCount,AANF,ECNF,RRNF,CMNF,PONF,DBNF,HardVetoes
dec::v17::inamex_primary_account_number::mastercard_primary_account_number::production,INAmex.PrimaryAccountNumber,Mastercard.primary_account_number,production,HUMAN_REVIEW,cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,card_primary_account_number,payment_card:pan,payment_card:pan,card_account_identifier,card_account_identifier,0.9553108415311572,0.8723166900890206,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::inamex_primary_account_number::plaid_account_number::production,INAmex.PrimaryAccountNumber,Plaid.account_number,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,card_primary_account_number|bank_account_number,payment_card:pan,payment_account:account_number,card_account_identifier,bank_account_identifier,0.39476542840584533,0.6040917002071772,0.6666666666666666,2,PASS,DEFER,PASS,FAIL,FAIL,PASS,card PAN must not merge with bank account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto
dec::v17::inamex_primary_account_number::ppvisa_primary_account_number::production,INAmex.PrimaryAccountNumber,PPVisa.pan,production,ACCEPT_MERGE,AANF/ECNF/RRNF/CMNF/PONF passed with clear compatibility,MERGE_INTO_CANONICAL_NODE,card_primary_account_number,payment_card:pan,payment_card:pan,card_account_identifier,card_account_identifier,0.9895334244655727,0.9700954984730646,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::inamex_expiration_date::plaid_transaction_date::production,INAmex.ExpirationDate,Plaid.transaction_date,production,DEFER,insufficient evidence,DEFER_CANDIDATE,card_expiration_date|transaction_date,payment_card:expiration_date,temporal:transaction_date,card_validity,posted_transaction_date,0.2464300818000904,0.5136097575240678,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,
dec::v17::inamex_expiration_date::ppvisa_expiration_date::production,INAmex.ExpirationDate,PPVisa.exp,production,ACCEPT_MERGE,AANF/ECNF/RRNF/CMNF/PONF passed with clear compatibility,MERGE_INTO_CANONICAL_NODE,card_expiration_date,payment_card:expiration_date,payment_card:expiration_date,card_validity,card_validity,0.9832065400609047,0.9520186858882991,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::inamex_card_verification_value::ppvisa_verification_value::production,INAmex.CardVerificationValue,PPVisa.cvv,production,HUMAN_REVIEW,evidence margin below auto-merge threshold,QUEUE_HUMAN_REVIEW,card_verification_value,payment_card:verification_value,payment_card:verification_value,sensitive_authentication_data,sensitive_authentication_data,0.8411824490561535,0.7367117592080575,0.6666666666666666,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::inamex_card_holder_name::ppvisa_cardholder::production,INAmex.CardHolderName,PPVisa.cardholder,production,HUMAN_REVIEW,evidence margin below auto-merge threshold,QUEUE_HUMAN_REVIEW,cardholder_name,party:cardholder_name,party:cardholder_name,cardholder,cardholder,0.7976478650941942,0.9932796145548404,0.0,4,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::iso20022_msg_identifier::plaid_account_identifier::production,ISO20022.msg_id,Plaid.account_id,production,REJECT_UNSAFE,identifier subtypes must remain separate: identifier:message vs identifier:plaid_account,REJECT_BY_NORMAL_FORM,message_identifier|account_identifier,identifier:message,identifier:plaid_account,group_header_message_id,plaid_account_identifier,0.21140573125442513,0.4135401845364528,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:message vs identifier:plaid_account
dec::v17::iso20022_msg_identifier::plaid_transaction_identifier::production,ISO20022.msg_id,Plaid.transaction_id,production,REJECT_UNSAFE,identifier subtypes must remain separate: identifier:message vs identifier:transaction,REJECT_BY_NORMAL_FORM,message_identifier|transaction_identifier,identifier:message,identifier:transaction,group_header_message_id,transaction_identifier,0.22748962236015075,0.4594941591242403,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:message vs identifier:transaction
dec::v17::iso20022_msg_identifier::stripe_customer_identifier::production,ISO20022.msg_id,Stripe.customer_id,production,REJECT_UNSAFE,identifier subtypes must remain separate: identifier:message vs identifier:customer; schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,message_identifier|customer_identifier,identifier:message,identifier:customer,group_header_message_id,customer_object_identifier,0.2007664021624111,0.38314210141641275,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:message vs identifier:customer; schema-declared do_not_merge_with_families veto
dec::v17::iso20022_msg_identifier::upi_transaction_identifier::production,ISO20022.msg_id,UPI.txn_id,production,REJECT_UNSAFE,identifier subtypes must remain separate: identifier:message vs identifier:upi_transaction,REJECT_BY_NORMAL_FORM,message_identifier|transaction_identifier,identifier:message,identifier:upi_transaction,group_header_message_id,upi_transaction_identifier,0.23519649683310595,0.48151380047554077,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:message vs identifier:upi_transaction
dec::v17::iso20022_instructed_amount::mastercard_transaction_amount::production,ISO20022.instd_amt,Mastercard.transaction_amount,production,HUMAN_REVIEW,evidence margin below auto-merge threshold; cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_amount,payment:amount,payment:amount,instructed_amount,transaction_amount,0.6897254248461442,0.4944535947985071,0.3333333333333333,3,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::iso20022_instructed_amount::plaid_transaction_amount::production,ISO20022.instd_amt,Plaid.transaction_amount,production,HUMAN_REVIEW,evidence margin below auto-merge threshold; cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_amount,payment:amount,payment:amount,instructed_amount,transaction_amount,0.7168398467620309,0.5719233717010408,0.3333333333333333,3,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::iso20022_instructed_amount::razorpay_amount::production,ISO20022.instd_amt,Razorpay.amount,production,HUMAN_REVIEW,evidence margin below auto-merge threshold; cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_amount,payment:amount,payment:amount,instructed_amount,payment_amount_minor_units,0.7261480470064934,0.5032801343042667,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::iso20022_instructed_amount::stripe_amount::production,ISO20022.instd_amt,Stripe.amount,production,HUMAN_REVIEW,evidence margin below auto-merge threshold; cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_amount,payment:amount,payment:amount,instructed_amount,payment_amount_minor_units,0.7471157205296945,0.5631877729419843,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::iso20022_instructed_amount::upi_transaction_amount::production,ISO20022.instd_amt,UPI.txn_amount,production,HUMAN_REVIEW,evidence margin below auto-merge threshold; cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_amount,payment:amount,payment:amount,instructed_amount,transaction_amount,0.7061125538566522,0.5412739633999585,0.3333333333333333,3,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::iso20022_currency::plaid_currency::production,ISO20022.currency,Plaid.currency,production,HUMAN_REVIEW,cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.9999999999996501,0.9999999999990001,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::iso20022_currency::razorpay_currency::production,ISO20022.currency,Razorpay.currency,production,HUMAN_REVIEW,cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.9925752851232074,0.9787865289234496,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::iso20022_currency::stripe_currency::production,ISO20022.currency,Stripe.currency,production,HUMAN_REVIEW,cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.9925752851232074,0.9787865289234496,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::iso20022_currency::upi_currency::production,ISO20022.currency,UPI.currency,production,HUMAN_REVIEW,cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.9925752851232074,0.9787865289234496,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::iso20022_debtor_name::iso20022_creditor_name::production,ISO20022.dbtr_nm,ISO20022.cdtr_nm,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,debtor_name|creditor_name,party:debtor_name,party:creditor_name,debtor,creditor,0.3503018478896538,0.8103862320656776,0.3333333333333333,1,FAIL,DEFER,FAIL,PASS,PASS,PASS,role conflict: debtor vs creditor; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto
dec::v17::iso20022_debtor_name::iso20022_debtor_account::production,ISO20022.dbtr_nm,ISO20022.dbtr_acct,production,DEFER,insufficient evidence,DEFER_CANDIDATE,debtor_name|debtor_account,party:debtor_name,payment_account:debtor_account,debtor,debtor_account,0.33188400035310456,0.7577638105326797,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,FAIL,PASS,
dec::v17::iso20022_creditor_name::iso20022_creditor_account::production,ISO20022.cdtr_nm,ISO20022.cdtr_acct,production,DEFER,insufficient evidence,DEFER_CANDIDATE,creditor_name|creditor_account,party:creditor_name,payment_account:creditor_account,creditor,creditor_account,0.3319495764265799,0.7579511707426093,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,FAIL,PASS,
dec::v17::iso20022_debtor_account::iso20022_creditor_account::production,ISO20022.dbtr_acct,ISO20022.cdtr_acct,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,debtor_account|creditor_account,payment_account:debtor_account,payment_account:creditor_account,debtor_account,creditor_account,0.3562094781642109,0.8272651757072693,0.3333333333333333,1,FAIL,DEFER,FAIL,PASS,PASS,PASS,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:creditor_account; role conflict: debtor vs creditor; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto
dec::v17::iso20022_debtor_account::plaid_account_identifier::production,ISO20022.dbtr_acct,Plaid.account_id,production,DEFER,insufficient evidence,DEFER_CANDIDATE,debtor_account|account_identifier,payment_account:debtor_account,identifier:plaid_account,debtor_account,plaid_account_identifier,0.2610003560670209,0.5552391125724406,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,
dec::v17::iso20022_debtor_account::plaid_account_number::production,ISO20022.dbtr_acct,Plaid.account_number,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_number,REJECT_BY_NORMAL_FORM,debtor_account|bank_account_number,payment_account:debtor_account,payment_account:account_number,debtor_account,bank_account_identifier,0.26633338759153197,0.5704763454996152,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_number
dec::v17::iso20022_debtor_account::plaid_account_type::production,ISO20022.dbtr_acct,Plaid.account_type,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_type,REJECT_BY_NORMAL_FORM,debtor_account|account_type,payment_account:debtor_account,payment_account:account_type,debtor_account,account_classification,0.2785652273991234,0.6054244592355909,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_type
dec::v17::iso20022_debtor_account::upi_payer_account::production,ISO20022.dbtr_acct,UPI.payer_account,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,debtor_account|payer_account,payment_account:debtor_account,payment_account:payer_account,debtor_account,payer_account,0.2814176241565805,0.6135741642568967,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:payer_account; explicit negative pair hard veto
dec::v17::iso20022_creditor_account::plaid_account_identifier::production,ISO20022.cdtr_acct,Plaid.account_id,production,DEFER,insufficient evidence,DEFER_CANDIDATE,creditor_account|account_identifier,payment_account:creditor_account,identifier:plaid_account,creditor_account,plaid_account_identifier,0.23336743945776528,0.4762879222602818,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,
dec::v17::iso20022_creditor_account::plaid_account_number::production,ISO20022.cdtr_acct,Plaid.account_number,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_number,REJECT_BY_NORMAL_FORM,creditor_account|bank_account_number,payment_account:creditor_account,payment_account:account_number,creditor_account,bank_account_identifier,0.26787159324349397,0.5748712187909352,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_number
dec::v17::iso20022_creditor_account::plaid_account_type::production,ISO20022.cdtr_acct,Plaid.account_type,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_type,REJECT_BY_NORMAL_FORM,creditor_account|account_type,payment_account:creditor_account,payment_account:account_type,creditor_account,account_classification,0.28201050376362047,0.6152681059912967,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_type
dec::v17::iso20022_creditor_account::upi_payer_account::production,ISO20022.cdtr_acct,UPI.payer_account,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,creditor_account|payer_account,payment_account:creditor_account,payment_account:payer_account,creditor_account,payer_account,0.30176154192906696,0.6716996436068581,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:payer_account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto
dec::v17::mastercard_primary_account_number::plaid_account_number::production,Mastercard.primary_account_number,Plaid.account_number,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,card_primary_account_number|bank_account_number,payment_card:pan,payment_account:account_number,card_account_identifier,bank_account_identifier,0.38557022317550216,0.5778196852633395,0.6666666666666666,2,PASS,DEFER,PASS,FAIL,FAIL,PASS,card PAN must not merge with bank account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto
dec::v17::mastercard_primary_account_number::ppvisa_primary_account_number::production,Mastercard.primary_account_number,PPVisa.pan,production,HUMAN_REVIEW,cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,card_primary_account_number,payment_card:pan,payment_card:pan,card_account_identifier,card_account_identifier,0.9581307229002273,0.8803734940006491,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::mastercard_transaction_amount::plaid_transaction_identifier::production,Mastercard.transaction_amount,Plaid.transaction_id,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,payment_amount|transaction_identifier,payment:amount,identifier:transaction,transaction_amount,transaction_identifier,0.26252663361575623,0.5595999055688273,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal
dec::v17::mastercard_transaction_amount::plaid_transaction_amount::production,Mastercard.transaction_amount,Plaid.transaction_amount,production,HUMAN_REVIEW,cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_amount,payment:amount,payment:amount,transaction_amount,transaction_amount,0.9527492476906001,0.8649978505445716,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::mastercard_transaction_amount::plaid_transaction_date::production,Mastercard.transaction_amount,Plaid.transaction_date,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|transaction_date,payment:amount,temporal:transaction_date,transaction_amount,posted_transaction_date,0.2527383477158662,0.5316333744262843,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,schema-declared do_not_merge_with_families veto
dec::v17::mastercard_transaction_amount::razorpay_amount::production,Mastercard.transaction_amount,Razorpay.amount,production,HUMAN_REVIEW,evidence margin below auto-merge threshold; cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7622240161773646,0.6063543319353274,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::mastercard_transaction_amount::stripe_amount::production,Mastercard.transaction_amount,Stripe.amount,production,HUMAN_REVIEW,evidence margin below auto-merge threshold; cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7585153865487431,0.595758247282123,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::mastercard_transaction_amount::upi_transaction_identifier::production,Mastercard.transaction_amount,UPI.txn_id,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,payment_amount|transaction_identifier,payment:amount,identifier:upi_transaction,transaction_amount,upi_transaction_identifier,0.22544073867861053,0.453640205748411,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal
dec::v17::mastercard_transaction_amount::upi_transaction_amount::production,Mastercard.transaction_amount,UPI.txn_amount,production,HUMAN_REVIEW,cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_amount,payment:amount,payment:amount,transaction_amount,transaction_amount,0.9244891836421402,0.7842548104061147,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::mastercard_transaction_amount::upi_transaction_timestamp::production,Mastercard.transaction_amount,UPI.txn_timestamp,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|transaction_timestamp,payment:amount,temporal:transaction_timestamp,transaction_amount,transaction_timestamp,0.2219494319710663,0.44366504372685617,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,schema-declared do_not_merge_with_families veto
dec::v17::mastercard_transaction_amount::upi_transaction_status::production,Mastercard.transaction_amount,UPI.txn_status,production,REJECT_UNSAFE,schema-declared do_not_merge_with_families veto,REJECT_BY_NORMAL_FORM,payment_amount|payment_status,payment:amount,payment:status,transaction_amount,transaction_status,0.26415634935208987,0.5642562362440663,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,schema-declared do_not_merge_with_families veto
dec::v17::plaid_account_identifier::plaid_account_number::production,Plaid.account_id,Plaid.account_number,production,DEFER,insufficient evidence,DEFER_CANDIDATE,account_identifier|bank_account_number,identifier:plaid_account,payment_account:account_number,plaid_account_identifier,bank_account_identifier,0.2970313212410653,0.6581847273554247,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,
dec::v17::plaid_account_identifier::plaid_account_type::production,Plaid.account_id,Plaid.account_type,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,account_identifier|account_type,identifier:plaid_account,payment_account:account_type,plaid_account_identifier,account_classification,0.28281882924759955,0.617577607374094,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,explicit negative pair hard veto
dec::v17::plaid_account_identifier::plaid_transaction_identifier::production,Plaid.account_id,Plaid.transaction_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,account_identifier|transaction_identifier,identifier:plaid_account,identifier:transaction,plaid_account_identifier,transaction_identifier,0.2651242294769874,0.5670216080294878,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,PASS,PASS,identifier subtypes must remain separate: identifier:plaid_account vs identifier:transaction; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto
dec::v17::plaid_account_identifier::stripe_customer_identifier::production,Plaid.account_id,Stripe.customer_id,production,REJECT_UNSAFE,identifier subtypes must remain separate: identifier:plaid_account vs identifier:customer,REJECT_BY_NORMAL_FORM,account_identifier|customer_identifier,identifier:plaid_account,identifier:customer,plaid_account_identifier,customer_object_identifier,0.2664488332420081,0.5708061902152611,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:plaid_account vs identifier:customer
dec::v17::plaid_account_identifier::upi_payer_account::production,Plaid.account_id,UPI.payer_account,production,DEFER,insufficient evidence,DEFER_CANDIDATE,account_identifier|payer_account,identifier:plaid_account,payment_account:payer_account,plaid_account_identifier,payer_account,0.24526919214763676,0.5102929299456288,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,
dec::v17::plaid_account_identifier::upi_transaction_identifier::production,Plaid.account_id,UPI.txn_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,account_identifier|transaction_identifier,identifier:plaid_account,identifier:upi_transaction,plaid_account_identifier,upi_transaction_identifier,0.24795329540447147,0.5179617963937281,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:plaid_account vs identifier:upi_transaction; explicit negative pair hard veto
dec::v17::plaid_routing_number::plaid_account_number::production,Plaid.routing_number,Plaid.account_number,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,routing_number|bank_account_number,payment_account:routing_number,payment_account:account_number,bank_routing_identifier,bank_account_identifier,0.3557633665333137,0.825990571047563,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,PASS,PASS,routing number must not merge with account number; account/card subtypes are ambiguous: payment_account:routing_number vs payment_account:account_number; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto
dec::v17::plaid_account_number::plaid_account_type::production,Plaid.account_number,Plaid.account_type,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:account_number vs payment_account:account_type,REJECT_BY_NORMAL_FORM,bank_account_number|account_type,payment_account:account_number,payment_account:account_type,bank_account_identifier,account_classification,0.3016126548688075,0.6712742520061168,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,PASS,PASS,account/card subtypes are ambiguous: payment_account:account_number vs payment_account:account_type
dec::v17::plaid_account_number::ppvisa_primary_account_number::production,Plaid.account_number,PPVisa.pan,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,bank_account_number|card_primary_account_number,payment_account:account_number,payment_card:pan,bank_account_identifier,card_account_identifier,0.35405042655640984,0.6306202663516473,0.6666666666666666,1,FAIL,DEFER,PASS,FAIL,FAIL,PASS,card PAN must not merge with bank account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto
dec::v17::plaid_account_number::upi_payer_account::production,Plaid.account_number,UPI.payer_account,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:account_number vs payment_account:payer_account,REJECT_BY_NORMAL_FORM,bank_account_number|payer_account,payment_account:account_number,payment_account:payer_account,bank_account_identifier,payer_account,0.30346654935139067,0.6765710933849257,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:account_number vs payment_account:payer_account
dec::v17::plaid_account_type::upi_payer_account::production,Plaid.account_type,UPI.payer_account,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:account_type vs payment_account:payer_account,REJECT_BY_NORMAL_FORM,account_type|payer_account,payment_account:account_type,payment_account:payer_account,account_classification,payer_account,0.30473148732773014,0.6801852018887529,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:account_type vs payment_account:payer_account
dec::v17::plaid_currency::razorpay_currency::production,Plaid.currency,Razorpay.currency,production,HUMAN_REVIEW,cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.9425752851232074,0.9787865289234496,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::plaid_currency::stripe_currency::production,Plaid.currency,Stripe.currency,production,HUMAN_REVIEW,cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.9425752851232074,0.9787865289234496,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::plaid_currency::upi_currency::production,Plaid.currency,UPI.currency,production,HUMAN_REVIEW,cross-rail compatibility uncertain,QUEUE_HUMAN_REVIEW,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.9425752851232074,0.9787865289234496,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,
dec::v17::plaid_transaction_identifier::plaid_transaction_amount::production,Plaid.transaction_id,Plaid.transaction_amount,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_identifier|payment_amount,identifier:transaction,payment:amount,transaction_identifier,transaction_amount,0.287297788653094,0.6303746342469354,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal
dec::v17::plaid_transaction_identifier::plaid_transaction_date::production,Plaid.transaction_id,Plaid.transaction_date,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_identifier|transaction_date,identifier:transaction,temporal:transaction_date,transaction_identifier,posted_transaction_date,0.2608449313343633,0.5547950419077048,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,FAIL,PASS,identifier must not merge with payment/temporal
dec::v17::plaid_transaction_identifier::stripe_customer_identifier::production,Plaid.transaction_id,Stripe.customer_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,transaction_identifier|customer_identifier,identifier:transaction,identifier:customer,transaction_identifier,customer_object_identifier,0.2700294816513498,0.5810366142419519,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:transaction vs identifier:customer; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto
dec::v17::plaid_transaction_identifier::upi_transaction_identifier::production,Plaid.transaction_id,UPI.txn_id,production,REJECT_UNSAFE,identifier subtypes must remain separate: identifier:transaction vs identifier:upi_transaction,REJECT_BY_NORMAL_FORM,transaction_identifier,identifier:transaction,identifier:upi_transaction,transaction_identifier,upi_transaction_identifier,0.7515033064225879,0.8614380183502511,1.0,4,PASS,PASS,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:transaction vs identifier:upi_transaction
dec::v17::plaid_transaction_identifier::upi_transaction_amount::production,Plaid.transaction_id,UPI.txn_amount,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_identifier|payment_amount,identifier:transaction,payment:amount,transaction_identifier,transaction_amount,0.2693974307644571,0.5792307545651156,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal
dec::v17::plaid_transaction_identifier::upi_transaction_timestamp::production,Plaid.transaction_id,UPI.txn_timestamp,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_identifier|transaction_timestamp,identifier:transaction,temporal:transaction_timestamp,transaction_identifier,transaction_timestamp,0.2587860513595163,0.5489125276938561,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal
dec::v17::plaid_transaction_identifier::upi_transaction_status::production,Plaid.transaction_id,UPI.txn_status,production,REJECT_UNSAFE,identifier must not merge with payment/temporal,REJECT_BY_NORMAL_FORM,transaction_identifier|payment_status,identifier:transaction,payment:status,transaction_identifier,transaction_status,0.2751787320888688,0.5957487583491489,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,identifier must not merge with payment/temporal
