DecisionID,AttributeA,AttributeB,Track,Decision,Reason,LineageAction,CanonicalNode,FamilyA,FamilyB,RoleA,RoleB,EvidenceScore,EmbeddingSimilarity,NameSimilarity,SupportCount,AANF,ECNF,RRNF,CMNF,PONF,DBNF,HardVetoes,PromotionRule,AuditFlags,CMNFMatrixApplied
dec::v18::inamex_primary_account_number::mastercard_primary_account_number::production,INAmex.PrimaryAccountNumber,Mastercard.primary_account_number,production,ACCEPT_MERGE,"same_canon_same_family:score=0.9424,tau=0.72",MERGE_BY_CANONICAL_FAMILY,bank_account_number,payment_card:pan,payment_card:pan,card_account_identifier,card_account_identifier,0.9423870794878167,0.8353916556794763,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,
dec::v18::inamex_primary_account_number::plaid_account_number::production,INAmex.PrimaryAccountNumber,Plaid.account_number,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,bank_account_number,payment_card:pan,payment_account:account_number,card_account_identifier,bank_account_identifier,0.5297606552173031,0.418363776811342,0.6666666666666666,3,PASS,DEFER,PASS,FAIL,FAIL,PASS,card PAN must not merge with bank account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::inamex_primary_account_number::ppvisa_primary_account_number::production,INAmex.PrimaryAccountNumber,PPVisa.pan,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8869,tau=0.72",MERGE_BY_CANONICAL_FAMILY,bank_account_number,payment_card:pan,payment_card:pan,card_account_identifier,card_account_identifier,0.8869325895797866,0.6769502559422473,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,
dec::v18::mastercard_primary_account_number::plaid_account_number::production,Mastercard.primary_account_number,Plaid.account_number,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,bank_account_number,payment_card:pan,payment_account:account_number,card_account_identifier,bank_account_identifier,0.5466757139299397,0.46669251599030387,0.6666666666666666,3,PASS,DEFER,PASS,FAIL,FAIL,PASS,card PAN must not merge with bank account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::mastercard_primary_account_number::ppvisa_primary_account_number::production,Mastercard.primary_account_number,PPVisa.pan,production,ACCEPT_MERGE,"same_canon_same_family:score=0.9084,tau=0.72",MERGE_BY_CANONICAL_FAMILY,bank_account_number,payment_card:pan,payment_card:pan,card_account_identifier,card_account_identifier,0.9083613140256566,0.7381751829304473,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,
dec::v18::plaid_account_number::ppvisa_primary_account_number::production,Plaid.account_number,PPVisa.pan,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,bank_account_number,payment_account:account_number,payment_card:pan,bank_account_identifier,card_account_identifier,0.5108436698099114,0.36431524707593715,0.6666666666666666,3,PASS,DEFER,PASS,FAIL,FAIL,PASS,card PAN must not merge with bank account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::inamex_expiration_date::ppvisa_expiration_date::production,INAmex.ExpirationDate,PPVisa.exp,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8940,min_ev=0.85",MERGE_BY_CMNF_MATRIX,card_expiration_date,payment_card:expiration_date,payment_card:expiration_date,card_validity,card_validity,0.893962160821743,0.6970347452049799,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,card_expiration_date
dec::v18::inamex_card_verification_value::ppvisa_verification_value::production,INAmex.CardVerificationValue,PPVisa.cvv,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8109,min_ev=0.8",MERGE_BY_CMNF_MATRIX,card_verification_value,payment_card:verification_value,payment_card:verification_value,sensitive_authentication_data,sensitive_authentication_data,0.810905888569577,0.6502073006749818,0.6666666666666666,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,card_verification_value
dec::v18::inamex_card_holder_name::ppvisa_cardholder::production,INAmex.CardHolderName,PPVisa.cardholder,production,ACCEPT_MERGE,alias_hit_promotion:score=0.6822,MERGE_BY_ALIAS,cardholder_name,party:cardholder_name,party:cardholder_name,cardholder,cardholder,0.6822430267510532,0.6635515050030092,0.0,3,PASS,PASS,PASS,PASS,PASS,PASS,,alias_overlap_promotion,,cardholder_name
dec::v18::iso20022_instructed_amount::mastercard_transaction_amount::production,ISO20022.instd_amt,Mastercard.transaction_amount,production,ACCEPT_MERGE,alias_hit_promotion:score=0.6750,MERGE_BY_ALIAS,payment_amount,payment:amount,payment:amount,instructed_amount,transaction_amount,0.6749932882155116,0.45236177585384285,0.3333333333333333,3,PASS,PASS,PASS,PASS,PASS,PASS,,alias_overlap_promotion,,payment_amount
dec::v18::iso20022_instructed_amount::plaid_transaction_amount::production,ISO20022.instd_amt,Plaid.transaction_amount,production,ACCEPT_MERGE,alias_hit_promotion:score=0.6634,MERGE_BY_ALIAS,payment_amount,payment:amount,payment:amount,instructed_amount,transaction_amount,0.663439820528296,0.4193518681760837,0.3333333333333333,3,PASS,PASS,PASS,PASS,PASS,PASS,,alias_overlap_promotion,,payment_amount
dec::v18::iso20022_instructed_amount::razorpay_amount::production,ISO20022.instd_amt,Razorpay.amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7008,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,instructed_amount,payment_amount_minor_units,0.7007846893768079,0.430813398219451,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::iso20022_instructed_amount::stripe_amount::production,ISO20022.instd_amt,Stripe.amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7059,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,instructed_amount,payment_amount_minor_units,0.7058571413937634,0.44530611826789546,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::iso20022_instructed_amount::upi_transaction_amount::production,ISO20022.instd_amt,UPI.txn_amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.6844,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,instructed_amount,transaction_amount,0.6843910837085688,0.4792126201197205,0.3333333333333333,3,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::plaid_transaction_amount::production,Mastercard.transaction_amount,Plaid.transaction_amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8621,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,transaction_amount,0.8620695593486776,0.6059130267105073,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::razorpay_amount::production,Mastercard.transaction_amount,Razorpay.amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7370,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7370253761584925,0.5343582175956927,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::stripe_amount::production,Mastercard.transaction_amount,Stripe.amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7739,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7739295488793073,0.6397987110837351,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::mastercard_transaction_amount::upi_transaction_amount::production,Mastercard.transaction_amount,UPI.txn_amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8773,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,transaction_amount,0.8772530183507581,0.649294338145023,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::plaid_transaction_amount::razorpay_amount::production,Plaid.transaction_amount,Razorpay.amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7542,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7542244598210177,0.5834984566314793,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::plaid_transaction_amount::stripe_amount::production,Plaid.transaction_amount,Stripe.amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7696,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,payment_amount_minor_units,0.7695841788978137,0.6273833682794678,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::plaid_transaction_amount::upi_transaction_amount::production,Plaid.transaction_amount,UPI.txn_amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8647,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,transaction_amount,transaction_amount,0.864741893640319,0.6135482675437685,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::razorpay_amount::stripe_amount::production,Razorpay.amount,Stripe.amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8682,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,payment_amount_minor_units,payment_amount_minor_units,0.86823553405094,0.6235300972883999,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::razorpay_amount::upi_transaction_amount::production,Razorpay.amount,UPI.txn_amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7188,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,payment_amount_minor_units,transaction_amount,0.7187702047272145,0.4822005849348985,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::stripe_amount::upi_transaction_amount::production,Stripe.amount,UPI.txn_amount,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.7519,min_ev=0.68",MERGE_BY_CMNF_MATRIX,payment_amount,payment:amount,payment:amount,payment_amount_minor_units,transaction_amount,0.7518896065927524,0.576827447407864,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_amount
dec::v18::iso20022_currency::plaid_currency::production,ISO20022.currency,Plaid.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8434,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.843383943654918,0.5525255532997656,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::iso20022_currency::razorpay_currency::production,ISO20022.currency,Razorpay.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8691,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8690502246700502,0.625857784771572,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::iso20022_currency::stripe_currency::production,ISO20022.currency,Stripe.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8731,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8730656028159443,0.6373302937598406,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::iso20022_currency::upi_currency::production,ISO20022.currency,UPI.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8864,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8863815540634081,0.6753758687525947,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::plaid_currency::razorpay_currency::production,Plaid.currency,Razorpay.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8696,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8696275376540612,0.6275072504401747,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::plaid_currency::stripe_currency::production,Plaid.currency,Stripe.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8731,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8731301552489024,0.637514729282578,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::plaid_currency::upi_currency::production,Plaid.currency,UPI.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8613,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8612782563469754,0.6036521609913582,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::razorpay_currency::stripe_currency::production,Razorpay.currency,Stripe.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8849,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8849434015755534,0.6712668616444384,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::razorpay_currency::upi_currency::production,Razorpay.currency,UPI.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8757,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8756947880903944,0.6448422516868411,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::stripe_currency::upi_currency::production,Stripe.currency,UPI.currency,production,ACCEPT_MERGE,"same_canon_same_family:score=0.8904,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_currency,payment:currency,payment:currency,currency_code,currency_code,0.8904232170224958,0.6869234772071308,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_currency
dec::v18::plaid_transaction_identifier::razorpay_razorpay_payment_identifier::production,Plaid.transaction_id,Razorpay.razorpay_payment_id,production,DEFER,insufficient evidence,DEFER_CANDIDATE,payment_identifier,identifier:transaction,identifier:razorpay_payment,transaction_identifier,payment_object_identifier,0.44487558797418514,0.41393025135481465,0.25,2,PASS,DEFER,PASS,FAIL,PASS,PASS,,,,
dec::v18::plaid_transaction_identifier::stripe_payment_intent_identifier::production,Plaid.transaction_id,Stripe.payment_intent_id,production,DEFER,insufficient evidence,DEFER_CANDIDATE,payment_identifier,identifier:transaction,identifier:payment_intent,transaction_identifier,payment_intent_object_identifier,0.4451322142712617,0.4146634693464619,0.25,2,PASS,DEFER,PASS,FAIL,PASS,PASS,,,,
dec::v18::plaid_transaction_identifier::upi_transaction_identifier::production,Plaid.transaction_id,UPI.txn_id,production,ACCEPT_MERGE,alias_hit_promotion:score=0.6934,MERGE_BY_ALIAS,payment_identifier,identifier:transaction,identifier:upi_transaction,transaction_identifier,upi_transaction_identifier,0.6933854463390907,0.6953869895402591,1.0,3,PASS,PASS,PASS,FAIL,PASS,PASS,,alias_overlap_promotion,,
dec::v18::razorpay_razorpay_payment_identifier::stripe_payment_intent_identifier::production,Razorpay.razorpay_payment_id,Stripe.payment_intent_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,payment_identifier,identifier:razorpay_payment,identifier:payment_intent,payment_object_identifier,payment_intent_object_identifier,0.5338702057640392,0.525343445040112,0.5,3,PASS,DEFER,PASS,PASS,PASS,PASS,explicit negative pair hard veto,,,
dec::v18::razorpay_razorpay_payment_identifier::upi_transaction_identifier::production,Razorpay.razorpay_payment_id,UPI.txn_id,production,DEFER,insufficient evidence,DEFER_CANDIDATE,payment_identifier,identifier:razorpay_payment,identifier:upi_transaction,payment_object_identifier,upi_transaction_identifier,0.41612942472453124,0.3317983563558035,0.25,2,PASS,DEFER,PASS,FAIL,PASS,PASS,,,,
dec::v18::stripe_payment_intent_identifier::upi_transaction_identifier::production,Stripe.payment_intent_id,UPI.txn_id,production,DEFER,insufficient evidence,DEFER_CANDIDATE,payment_identifier,identifier:payment_intent,identifier:upi_transaction,payment_intent_object_identifier,upi_transaction_identifier,0.43688466402415854,0.39109904006902435,0.25,2,PASS,DEFER,PASS,FAIL,PASS,PASS,,,,
dec::v18::razorpay_method::stripe_payment_method::production,Razorpay.method,Stripe.payment_method,production,ACCEPT_MERGE,"same_canon_same_family:score=0.7731,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_method,payment:method,payment:method,payment_method,payment_method_reference,0.7731308906465414,0.6375168304186897,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_method
dec::v18::razorpay_virtual_payment_address::upi_virtual_payment_address::production,Razorpay.vpa,UPI.vpa,production,ACCEPT_MERGE,"same_canon_same_family:score=0.9395,tau=0.72",MERGE_BY_CANONICAL_FAMILY,virtual_payment_address,upi:vpa,upi:vpa,payer_or_customer_vpa,generic_vpa,0.9394508150764378,0.8270023287898223,1.0,5,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,virtual_payment_address
dec::v18::razorpay_status::stripe_status::production,Razorpay.status,Stripe.status,production,ACCEPT_MERGE,"cmnf_canonical_safe:score=0.8805,min_ev=0.8",MERGE_BY_CMNF_MATRIX,payment_status,payment:status,payment:status,payment_lifecycle_status,payment_intent_lifecycle_status,0.880523890744095,0.6586396878402713,1.0,4,PASS,PASS,PASS,PASS,PASS,PASS,,cmnf_canonical_safe_promotion,,payment_status
dec::v18::razorpay_status::upi_transaction_status::production,Razorpay.status,UPI.txn_status,production,ACCEPT_MERGE,"same_canon_same_family:score=0.7461,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_status,payment:status,payment:status,payment_lifecycle_status,transaction_status,0.7460994853352971,0.5602842438151345,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_status
dec::v18::stripe_status::upi_transaction_status::production,Stripe.status,UPI.txn_status,production,ACCEPT_MERGE,"same_canon_same_family:score=0.7715,tau=0.72",MERGE_BY_CANONICAL_FAMILY,payment_status,payment:status,payment:status,payment_intent_lifecycle_status,transaction_status,0.7714709985748814,0.6327742816425184,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,payment_status
dec::v18::razorpay_created_at::stripe_created::production,Razorpay.created_at,Stripe.created,production,ACCEPT_MERGE,"same_canon_same_family:score=0.7690,tau=0.72",MERGE_BY_CANONICAL_FAMILY,created_at,temporal:created_at,temporal:created_at,payment_created_timestamp,payment_intent_created_timestamp,0.7690397020796296,0.625827720227513,0.5,4,PASS,PASS,PASS,PASS,PASS,PASS,,same_canonical_same_family_promotion,,created_at
dec::v18::inamex_expiration_date::plaid_transaction_date::production,INAmex.ExpirationDate,Plaid.transaction_date,production,DEFER,insufficient evidence,DEFER_CANDIDATE,card_expiration_date|transaction_date,payment_card:expiration_date,temporal:transaction_date,card_validity,posted_transaction_date,0.21581605031128626,0.42614109612748463,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,FAIL,PASS,,,,
dec::v18::iso20022_msg_identifier::upi_transaction_identifier::production,ISO20022.msg_id,UPI.txn_id,production,REJECT_UNSAFE,identifier subtypes must remain separate: identifier:message vs identifier:upi_transaction,REJECT_BY_NORMAL_FORM,message_identifier|payment_identifier,identifier:message,identifier:upi_transaction,group_header_message_id,upi_transaction_identifier,0.22098883319137103,0.4409204757848697,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:message vs identifier:upi_transaction,,,
dec::v18::iso20022_msg_identifier::plaid_transaction_identifier::production,ISO20022.msg_id,Plaid.transaction_id,production,REJECT_UNSAFE,identifier subtypes must remain separate: identifier:message vs identifier:transaction,REJECT_BY_NORMAL_FORM,message_identifier|payment_identifier,identifier:message,identifier:transaction,group_header_message_id,transaction_identifier,0.20275700010187986,0.3888295241006091,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:message vs identifier:transaction,,,
dec::v18::iso20022_msg_identifier::plaid_account_identifier::production,ISO20022.msg_id,Plaid.account_id,production,REJECT_UNSAFE,identifier subtypes must remain separate: identifier:message vs identifier:plaid_account,REJECT_BY_NORMAL_FORM,message_identifier|account_identifier,identifier:message,identifier:plaid_account,group_header_message_id,plaid_account_identifier,0.17050365667228867,0.29667711430177723,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,identifier subtypes must remain separate: identifier:message vs identifier:plaid_account,,,
dec::v18::iso20022_debtor_name::iso20022_creditor_name::production,ISO20022.dbtr_nm,ISO20022.cdtr_nm,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,debtor_name|creditor_name,party:debtor_name,party:creditor_name,debtor,creditor,0.3634673343240294,0.8480019075924651,0.3333333333333333,1,FAIL,DEFER,FAIL,PASS,PASS,PASS,role conflict: debtor vs creditor; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::iso20022_debtor_name::iso20022_debtor_account::production,ISO20022.dbtr_nm,ISO20022.dbtr_acct,production,DEFER,insufficient evidence,DEFER_CANDIDATE,debtor_name|debtor_account,party:debtor_name,payment_account:debtor_account,debtor,debtor_account,0.3426514029691898,0.7885278180072091,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,FAIL,PASS,,,,
dec::v18::iso20022_creditor_name::iso20022_creditor_account::production,ISO20022.cdtr_nm,ISO20022.cdtr_acct,production,DEFER,insufficient evidence,DEFER_CANDIDATE,creditor_name|creditor_account,party:creditor_name,payment_account:creditor_account,creditor,creditor_account,0.3486225325014016,0.8055881880992428,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,FAIL,PASS,,,,
dec::v18::iso20022_debtor_account::iso20022_creditor_account::production,ISO20022.dbtr_acct,ISO20022.cdtr_acct,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,debtor_account|creditor_account,payment_account:debtor_account,payment_account:creditor_account,debtor_account,creditor_account,0.37625210780143326,0.884529831813619,0.3333333333333333,1,FAIL,DEFER,FAIL,PASS,PASS,PASS,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:creditor_account; role conflict: debtor vs creditor; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::iso20022_debtor_account::upi_payer_account::production,ISO20022.dbtr_acct,UPI.payer_account,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,debtor_account|payer_account,payment_account:debtor_account,payment_account:payer_account,debtor_account,payer_account,0.27657675254134745,0.5997431024990879,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:payer_account; explicit negative pair hard veto,,,
dec::v18::iso20022_debtor_account::plaid_account_number::production,ISO20022.dbtr_acct,Plaid.account_number,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_number,REJECT_BY_NORMAL_FORM,debtor_account|bank_account_number,payment_account:debtor_account,payment_account:account_number,debtor_account,bank_account_identifier,0.25017825569752594,0.524318825802455,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_number,,,
dec::v18::iso20022_debtor_account::plaid_account_type::production,ISO20022.dbtr_acct,Plaid.account_type,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_type,REJECT_BY_NORMAL_FORM,debtor_account|account_type,payment_account:debtor_account,payment_account:account_type,debtor_account,account_classification,0.24755234966896067,0.5168162371494115,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:debtor_account vs payment_account:account_type,,,
dec::v18::iso20022_creditor_account::upi_payer_account::production,ISO20022.cdtr_acct,UPI.payer_account,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,creditor_account|payer_account,payment_account:creditor_account,payment_account:payer_account,creditor_account,payer_account,0.2834777606522337,0.6194602685301914,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:payer_account; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
dec::v18::iso20022_creditor_account::plaid_account_number::production,ISO20022.cdtr_acct,Plaid.account_number,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_number,REJECT_BY_NORMAL_FORM,creditor_account|bank_account_number,payment_account:creditor_account,payment_account:account_number,creditor_account,bank_account_identifier,0.22901471502097004,0.46385156672658107,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_number,,,
dec::v18::iso20022_creditor_account::plaid_account_type::production,ISO20022.cdtr_acct,Plaid.account_type,production,REJECT_UNSAFE,account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_type,REJECT_BY_NORMAL_FORM,creditor_account|account_type,payment_account:creditor_account,payment_account:account_type,creditor_account,account_classification,0.22745716787746234,0.4594014320308448,0.3333333333333333,0,FAIL,DEFER,PASS,FAIL,PASS,PASS,account/card subtypes are ambiguous: payment_account:creditor_account vs payment_account:account_type,,,
dec::v18::plaid_account_identifier::plaid_account_number::production,Plaid.account_id,Plaid.account_number,production,DEFER,insufficient evidence,DEFER_CANDIDATE,account_identifier|bank_account_number,identifier:plaid_account,payment_account:account_number,plaid_account_identifier,bank_account_identifier,0.3343150710713198,0.7647097268704376,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,FAIL,PASS,,,,
dec::v18::plaid_account_identifier::plaid_account_type::production,Plaid.account_id,Plaid.account_type,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,account_identifier|account_type,identifier:plaid_account,payment_account:account_type,plaid_account_identifier,account_classification,0.32751732764582675,0.7452876027976003,0.3333333333333333,1,FAIL,DEFER,PASS,PASS,FAIL,PASS,explicit negative pair hard veto,,,
dec::v18::plaid_account_identifier::plaid_transaction_identifier::production,Plaid.account_id,Plaid.transaction_id,production,REJECT_UNSAFE,explicit negative pair hard veto,REJECT_UNSAFE_MERGE,account_identifier|payment_identifier,identifier:plaid_account,identifier:transaction,plaid_account_identifier,transaction_identifier,0.31460088004775555,0.7083834668031112,0.3333333333333333,0,FAIL,DEFER,PASS,PASS,PASS,PASS,identifier subtypes must remain separate: identifier:plaid_account vs identifier:transaction; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,
