mode,attr_a,attr_b,normalized_pair_a,normalized_pair_b,pair_key,source_a,source_b,context_a,context_b,cosine_similarity,name_similarity,ontology_root_a,ontology_root_b,ontology_match,value_cooccurrence,regex_a,regex_b,regex_match,regex_compatible,vss_similarity,shape_similarity,aggregate_score,evidence_signal_count,AANF_status,ECNF_status,CMNF_status,final_decision,reason,lineage_id,is_predicted_merge,is_in_true_pairs,is_in_negative_pairs,error_class,explicitly_negative,suggested_review_label
vss_only,name,txn_id,name,transaction identifier,name <-> transaction identifier,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.6765723824501038,0.0,party:name,,False,0.16666666666666666,mixed,mixed,True,False,0.975727915763855,0.0,0.975727915763855,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000430,True,False,False,FP,False,REVIEW
vss_only,name,txn_amount,name,transaction amount,name <-> transaction amount,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.7065008282661438,0.0,party:name,payment:amount,False,0.047619047619047616,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9885907173156738,0.0,0.9885907173156738,2,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000431,True,False,False,FP,False,REVIEW
vss_only,name,currency,currency,name,currency <-> name,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.7156070470809937,0.0,party:name,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9869133830070496,0.0,0.9869133830070496,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000432,True,False,False,FP,False,REVIEW
vss_only,name,txn_timestamp,name,transaction timestamp,name <-> transaction timestamp,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.5892839431762695,0.0,party:name,,False,1.0,mixed,mixed,True,False,0.999442458152771,0.0,0.999442458152771,3,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000433,True,False,False,FP,False,REVIEW
vss_only,name,txn_status,name,transaction status,name <-> transaction status,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.601628303527832,0.0,party:name,payment:status,False,1.0,mixed,mixed,True,False,0.9971651434898376,0.0,0.9971651434898376,3,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000434,True,False,False,FP,False,REVIEW
vss_only,type,aliases,aliases,type,aliases <-> type,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7524908781051636,0.0,,,False,1.0,mixed,mixed,True,False,0.9915000200271606,0.0,0.9915000200271606,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000435,True,False,False,FP,False,REVIEW
vss_only,type,pattern,pattern,type,pattern <-> type,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8217599391937256,0.0,,,False,1.0,mixed,mixed,True,False,0.9935244917869568,0.0,0.9935244917869568,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000436,True,False,False,FP,False,REVIEW
vss_only,type,description,description,type,description <-> type,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8125275373458862,0.0,,text:description,False,0.16666666666666666,mixed,mixed,True,False,0.9731782078742981,0.0,0.9731782078742981,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000437,True,False,False,FP,False,REVIEW
vss_only,type,tags,tags,type,tags <-> type,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7505441308021545,0.0,,,False,1.0,mixed,mixed,True,False,0.9965788722038269,0.0,0.9965788722038269,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000438,True,False,False,FP,False,REVIEW
vss_only,type,created_at,created at,type,created at <-> type,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.6691731214523315,0.0,,,False,1.0,mixed,mixed,True,False,0.9932579398155212,0.0,0.9932579398155212,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000439,True,False,False,FP,False,REVIEW
vss_only,type,_comment,comment,type,comment <-> type,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.7069449424743652,0.0,,text:description,False,1.0,mixed,mixed,True,False,0.991919755935669,0.0,0.991919755935669,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000440,True,False,False,FP,False,REVIEW
vss_only,type,msg_id,msg identifier,type,msg identifier <-> type,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6857924461364746,0.0,,,False,0.16666666666666666,mixed,mixed,True,False,0.9952074885368347,0.0,0.9952074885368347,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000441,True,False,False,FP,False,REVIEW
vss_only,type,end_to_end_id,end to end identifier,type,end to end identifier <-> type,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6500173807144165,0.0,,,False,0.16666666666666666,mixed,mixed,True,False,0.9949620366096497,0.0,0.9949620366096497,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000442,True,False,False,FP,False,REVIEW
vss_only,type,instd_amt,instd amount,type,instd amount <-> type,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6972844004631042,0.0,,payment:amount,False,0.16666666666666666,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.981187641620636,0.0,0.981187641620636,2,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000443,True,False,False,FP,False,REVIEW
vss_only,type,currency,currency,type,currency <-> type,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.7023820281028748,0.0,,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9943153262138367,0.0,0.9943153262138367,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000444,True,False,False,FP,False,REVIEW
vss_only,type,dbtr_nm,debtor name,type,debtor name <-> type,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6591513156890869,0.0,,party:name,False,0.16666666666666666,mixed,mixed,True,False,0.9870825409889221,0.0,0.9870825409889221,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000445,True,False,False,FP,False,REVIEW
vss_only,type,cdtr_nm,creditor name,type,creditor name <-> type,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6359290480613708,0.0,,party:name,False,0.16666666666666666,mixed,mixed,True,False,0.9864568114280701,0.0,0.9864568114280701,2,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000446,True,False,False,FP,False,REVIEW
vss_only,type,dbtr_acct,debtor account,type,debtor account <-> type,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6484560370445251,0.0,,payment:account,False,1.0,mixed,mixed,True,False,0.9952658414840698,0.0,0.9952658414840698,3,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000447,True,False,False,FP,False,REVIEW
vss_only,type,cdtr_acct,creditor account,type,creditor account <-> type,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6274032592773438,0.0,,payment:account,False,1.0,mixed,mixed,True,False,0.9986919164657593,0.0,0.9986919164657593,3,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000448,True,False,False,FP,False,REVIEW
vss_only,type,reqd_exctn_dt,reqd exctn dt,type,reqd exctn dt <-> type,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6480126976966858,0.0,,,False,0.16666666666666666,mixed,mixed,True,False,0.9935940504074097,0.0,0.9935940504074097,2,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000449,True,False,False,FP,False,REVIEW
vss_only,type,_comment,comment,type,comment <-> type,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.7069449424743652,0.0,,text:description,False,1.0,mixed,mixed,True,False,0.9915233850479126,0.0,0.9915233850479126,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000450,True,False,False,FP,False,REVIEW
vss_only,type,primary_account_number,primary account number,type,primary account number <-> type,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.6226333379745483,0.0,,payment:account,False,0.09090909090909091,mixed,"^[0-9]{13,19}$",False,False,0.9923716187477112,0.0,0.9923716187477112,1,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000451,True,False,False,FP,False,REVIEW
vss_only,type,processing_code,processing code,type,processing code <-> type,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.6382931470870972,0.0,,,False,0.16666666666666666,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9832091927528381,0.0,0.9832091927528381,1,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000452,True,False,False,FP,False,REVIEW
vss_only,type,transaction_amount,transaction amount,type,transaction amount <-> type,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.7554824352264404,0.0,,payment:amount,False,0.047619047619047616,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9610427618026733,0.0,0.9610427618026733,2,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000453,True,False,False,FP,False,REVIEW
vss_only,type,transmission_datetime,transmission datetime,type,transmission datetime <-> type,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.6374545097351074,0.0,,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.991427481174469,0.0,0.991427481174469,2,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000454,True,False,False,FP,False,REVIEW
vss_only,type,system_trace_audit_number,system trace audit number,type,system trace audit number <-> type,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.5721349716186523,0.0,,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9864355325698853,0.0,0.9864355325698853,2,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000455,True,False,False,FP,False,REVIEW
vss_only,type,merchant_category_code,merchant category code,type,merchant category code <-> type,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.6745235919952393,0.0,,party:name,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9746337532997131,0.0,0.9746337532997131,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000456,True,False,False,FP,False,REVIEW
vss_only,type,card_acceptor_id,card acceptor identifier,type,card acceptor identifier <-> type,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.5946153998374939,0.0,,,False,1.0,mixed,mixed,True,False,0.9973113536834717,0.0,0.9973113536834717,3,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000457,True,False,False,FP,False,REVIEW
vss_only,type,_comment,comment,type,comment <-> type,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.7069449424743652,0.0,,text:description,False,1.0,mixed,mixed,True,False,0.9916423559188843,0.0,0.9916423559188843,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000458,True,False,False,FP,False,REVIEW
vss_only,type,account_id,account identifier,type,account identifier <-> type,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.6715168952941895,0.0,,payment:account,False,0.16666666666666666,mixed,mixed,True,False,0.9868690371513367,0.0,0.9868690371513367,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000459,True,False,False,FP,False,REVIEW
vss_only,type,routing_number,routing number,type,routing number <-> type,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.635951578617096,0.0,,payment:account,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9908860921859741,0.0,0.9908860921859741,2,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000460,True,False,False,FP,False,REVIEW
vss_only,type,account_number,account number,type,account number <-> type,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.6834627985954285,0.0,,payment:account,False,0.0625,mixed,"^[0-9]{6,19}$",False,False,0.9529917240142822,0.0,0.9529917240142822,2,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000461,True,False,False,FP,False,REVIEW
vss_only,type,account_type,account type,type,account type <-> type,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.8569758534431458,0.5,,payment:account,False,1.0,mixed,mixed,True,False,0.9994375705718994,0.0,0.9994375705718994,5,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000462,True,False,False,FP,False,REVIEW
vss_only,type,balance_current,balance current,type,balance current <-> type,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.7008639574050903,0.0,,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9905995726585388,0.0,0.9905995726585388,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000463,True,False,False,FP,False,REVIEW
vss_only,type,currency,currency,type,currency <-> type,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.7023820281028748,0.0,,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9943153262138367,0.0,0.9943153262138367,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000464,True,False,False,FP,False,REVIEW
vss_only,type,transaction_id,transaction identifier,type,transaction identifier <-> type,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.6801323890686035,0.0,,,False,0.16666666666666666,mixed,mixed,True,False,0.9905833005905151,0.0,0.9905833005905151,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000465,True,False,False,FP,False,REVIEW
vss_only,type,transaction_amount,transaction amount,type,transaction amount <-> type,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.7554824352264404,0.0,,payment:amount,False,0.047619047619047616,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9860873222351074,0.0,0.9860873222351074,2,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000466,True,False,False,FP,False,REVIEW
vss_only,type,transaction_date,transaction date,type,transaction date <-> type,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.6828076839447021,0.0,,,False,1.0,mixed,mixed,True,False,0.9935940504074097,0.0,0.9935940504074097,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000467,True,False,False,FP,False,REVIEW
vss_only,type,//comment,comment,type,comment <-> type,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.7070037126541138,0.0,,text:description,False,1.0,mixed,mixed,True,False,0.992408275604248,0.0,0.992408275604248,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000468,True,False,False,FP,False,REVIEW
vss_only,type,pan,primary account number,type,primary account number <-> type,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.7057657241821289,0.0,,payment:account,False,0.09090909090909091,mixed,"^[0-9]{13,19}$",False,False,0.9923716187477112,0.0,0.9923716187477112,2,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000469,True,False,False,FP,False,REVIEW
vss_only,type,exp,expiry,type,expiry <-> type,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.7303489446640015,0.0,,payment:expiry,False,0.047619047619047616,mixed,mixed,True,False,0.9909234642982483,0.0,0.9909234642982483,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000470,True,False,False,FP,False,REVIEW
vss_only,type,cvv,cvv,type,cvv <-> type,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.732578694820404,0.0,,payment:cvv,False,0.09090909090909091,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9574271440505981,0.0,0.9574271440505981,2,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000471,True,False,False,FP,False,REVIEW
vss_only,type,cardholder,cardholder,type,cardholder <-> type,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.7275202870368958,0.0,,party:name,False,0.09090909090909091,mixed,mixed,True,False,0.9851937890052795,0.0,0.9851937890052795,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000472,True,False,False,FP,False,REVIEW
vss_only,type,issuer,issuer,type,issuer <-> type,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.7628085613250732,0.0,,,False,1.0,mixed,mixed,True,False,0.9978159070014954,0.0,0.9978159070014954,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000473,True,False,False,FP,False,REVIEW
vss_only,type,_comment,comment,type,comment <-> type,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.7069449424743652,0.0,,text:description,False,1.0,mixed,mixed,True,False,0.9917879104614258,0.0,0.9917879104614258,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000474,True,False,False,FP,False,REVIEW
vss_only,type,razorpay_payment_id,razorpay payment identifier,type,razorpay payment identifier <-> type,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.6071932911872864,0.0,,,False,1.0,mixed,mixed,True,False,0.9956516623497009,0.0,0.9956516623497009,3,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000475,True,False,False,FP,False,REVIEW
vss_only,type,razorpay_order_id,razorpay order identifier,type,razorpay order identifier <-> type,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.559799313545227,0.0,,,False,1.0,mixed,mixed,True,False,0.9956761002540588,0.0,0.9956761002540588,3,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000476,True,False,False,FP,False,REVIEW
vss_only,type,amount,amount,type,amount <-> type,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.808871865272522,0.0,,payment:amount,False,0.0625,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9773747324943542,0.0,0.9773747324943542,2,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000477,True,False,False,FP,False,REVIEW
vss_only,type,currency,currency,type,currency <-> type,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.7023820281028748,0.0,,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9943153262138367,0.0,0.9943153262138367,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000478,True,False,False,FP,False,REVIEW
vss_only,type,method,method,type,method <-> type,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.8403613567352295,0.0,,,False,0.16666666666666666,mixed,mixed,True,False,0.8727779388427734,0.0,0.8727779388427734,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000479,True,False,False,FP,False,REVIEW
vss_only,type,vpa,type,vpa,type <-> vpa,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.6688792109489441,0.0,,,False,1.0,mixed,mixed,True,False,0.9975294470787048,0.0,0.9975294470787048,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000480,True,False,False,FP,False,REVIEW
vss_only,type,email,email,type,email <-> type,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.6999162435531616,0.0,,,False,1.0,mixed,mixed,True,False,0.9961638450622559,0.0,0.9961638450622559,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000481,True,False,False,FP,False,REVIEW
vss_only,type,contact,contact,type,contact <-> type,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.7661845684051514,0.0,,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9923089742660522,0.0,0.9923089742660522,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000482,True,False,False,FP,False,REVIEW
vss_only,type,status,status,type,status <-> type,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.7466655969619751,0.0,,payment:status,False,1.0,mixed,mixed,True,False,0.9994375705718994,0.0,0.9994375705718994,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000483,True,False,False,FP,False,REVIEW
vss_only,type,created_at,created at,type,created at <-> type,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.6691731214523315,0.0,,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.991427481174469,0.0,0.991427481174469,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000484,True,False,False,FP,False,REVIEW
vss_only,type,_comment,comment,type,comment <-> type,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.7069449424743652,0.0,,text:description,False,1.0,mixed,mixed,True,False,0.9920211434364319,0.0,0.9920211434364319,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000485,True,False,False,FP,False,REVIEW
vss_only,type,payment_intent_id,payment intent identifier,type,payment intent identifier <-> type,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.6597229242324829,0.0,,,False,1.0,mixed,mixed,True,False,0.9976521730422974,0.0,0.9976521730422974,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000486,True,False,False,FP,False,REVIEW
vss_only,type,amount,amount,type,amount <-> type,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.808871865272522,0.0,,payment:amount,False,0.0625,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9606372117996216,0.0,0.9606372117996216,2,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000487,True,False,False,FP,False,REVIEW
vss_only,type,currency,currency,type,currency <-> type,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.7023820281028748,0.0,,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9943153262138367,0.0,0.9943153262138367,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000488,True,False,False,FP,False,REVIEW
vss_only,type,customer_id,customer identifier,type,customer identifier <-> type,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.6847976446151733,0.0,,,False,1.0,mixed,mixed,True,False,0.9972514510154724,0.0,0.9972514510154724,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000489,True,False,False,FP,False,REVIEW
vss_only,type,payment_method,payment method,type,payment method <-> type,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.7574335336685181,0.0,,,False,1.0,mixed,mixed,True,False,0.9978159070014954,0.0,0.9978159070014954,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000490,True,False,False,FP,False,REVIEW
vss_only,type,card_last4,card last4,type,card last4 <-> type,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.6243121027946472,0.0,,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9746337532997131,0.0,0.9746337532997131,2,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000491,True,False,False,FP,False,REVIEW
vss_only,type,card_brand,card brand,type,card brand <-> type,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.6118241548538208,0.0,,,False,1.0,mixed,mixed,True,False,0.9978159070014954,0.0,0.9978159070014954,3,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000492,True,False,False,FP,False,REVIEW
vss_only,type,created,created,type,created <-> type,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.8411153554916382,0.0,,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.991427481174469,0.0,0.991427481174469,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000493,True,False,False,FP,False,REVIEW
vss_only,type,status,status,type,status <-> type,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.7466655969619751,0.0,,payment:status,False,1.0,mixed,mixed,True,False,0.9989976286888123,0.0,0.9989976286888123,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000494,True,False,False,FP,False,REVIEW
vss_only,type,_comment,comment,type,comment <-> type,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.7069449424743652,0.0,,text:description,False,1.0,mixed,mixed,True,False,0.9917209148406982,0.0,0.9917209148406982,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000495,True,False,False,FP,False,REVIEW
vss_only,type,vpa,type,vpa,type <-> vpa,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.6688792109489441,0.0,,,False,1.0,mixed,mixed,True,False,0.9991453886032104,0.0,0.9991453886032104,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000496,True,False,False,FP,False,REVIEW
vss_only,type,payer_account,payer account,type,payer account <-> type,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.650397539138794,0.0,,payment:account,False,1.0,mixed,"^[0-9]{6,19}$",False,False,0.9920162558555603,0.0,0.9920162558555603,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000497,True,False,False,FP,False,REVIEW
vss_only,type,payee_vpa,payee vpa,type,payee vpa <-> type,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.6302803158760071,0.0,,party:name,False,0.16666666666666666,mixed,mixed,True,False,0.9906510710716248,0.0,0.9906510710716248,2,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000498,True,False,False,FP,False,REVIEW
vss_only,type,txn_id,transaction identifier,type,transaction identifier <-> type,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.6346140503883362,0.0,,,False,0.16666666666666666,mixed,mixed,True,False,0.970737099647522,0.0,0.970737099647522,2,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000499,True,False,False,FP,False,REVIEW
vss_only,type,txn_amount,transaction amount,type,transaction amount <-> type,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.692010760307312,0.0,,payment:amount,False,0.047619047619047616,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9861515164375305,0.0,0.9861515164375305,2,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000500,True,False,False,FP,False,REVIEW
vss_only,type,currency,currency,type,currency <-> type,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.7023820281028748,0.0,,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9943153262138367,0.0,0.9943153262138367,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000501,True,False,False,FP,False,REVIEW
vss_only,type,txn_timestamp,transaction timestamp,type,transaction timestamp <-> type,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.5677503943443298,0.0,,,False,1.0,mixed,mixed,True,False,0.9932579398155212,0.0,0.9932579398155212,3,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000502,True,False,False,FP,False,REVIEW
vss_only,type,txn_status,transaction status,type,transaction status <-> type,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.598305344581604,0.0,,payment:status,False,1.0,mixed,mixed,True,False,0.9998170137405396,0.0,0.9998170137405396,3,FAIL,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000503,True,False,False,FP,False,REVIEW
vss_only,aliases,pattern,aliases,pattern,aliases <-> pattern,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7117966413497925,0.0,,,False,1.0,mixed,mixed,True,False,0.9713127613067627,0.0,0.9713127613067627,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000504,True,False,False,FP,False,REVIEW
vss_only,aliases,description,aliases,description,aliases <-> description,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.6979446411132812,0.0,,text:description,False,0.16666666666666666,mixed,mixed,True,False,0.952120840549469,0.0,0.952120840549469,3,PASS,FAIL,PASS,MERGE,single/limited evidence mode threshold,vss_only-000505,True,False,False,FP,False,REVIEW
vss_only,aliases,tags,aliases,tags,aliases <-> tags,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.7181540727615356,0.0,,,False,1.0,mixed,mixed,True,False,0.9773627519607544,0.0,0.9773627519607544,4,PASS,PASS,PASS,MERGE,single/limited evidence mode threshold,vss_only-000506,True,False,False,FP,False,REVIEW
