mode,attr_a,attr_b,normalized_pair_a,normalized_pair_b,pair_key,source_a,source_b,context_a,context_b,cosine_similarity,name_similarity,ontology_root_a,ontology_root_b,ontology_match,value_cooccurrence,regex_a,regex_b,regex_match,regex_compatible,vss_similarity,shape_similarity,aggregate_score,evidence_signal_count,AANF_status,ECNF_status,CMNF_status,AANF_basis,ECNF_basis,CMNF_basis,bridge_rule_applied,bridge_rule_name,bridge_blocked_reason,bridge_safety_status,candidate_generation_source,final_decision,reason,lineage_id,is_predicted_merge,would_have_accepted_without_veto,veto_reason,is_in_true_pairs,is_in_negative_pairs,error_class
sdnf_hybrid,schema_id,vpa,schema identifier,vpa,schema identifier <-> vpa,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.5134146809577942,0.0,identifier,,False,1.0,mixed,mixed,True,False,0.999830961227417,0.0,0.505332064628601,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000152,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,schema_id,email,email,schema identifier,email <-> schema identifier,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.552415668964386,0.0,identifier,,False,1.0,mixed,mixed,True,False,0.9994180202484131,0.0,0.5208498716354371,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000153,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,schema_id,contact,contact,schema identifier,contact <-> schema identifier,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.5399619936943054,0.0,identifier,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9970192313194275,0.0,0.41538864374160767,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000154,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,schema_id,status,schema identifier,status,schema identifier <-> status,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.5185478329658508,0.0,identifier,payment:status,False,1.0,mixed,mixed,True,False,0.99969881772995,0.0,0.5073588967323304,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,ONTOLOGY_INCOMPATIBILITY,BLOCKED,standard_pairwise,DEFER,AANF failed; ECNF failed; ONTOLOGY_INCOMPATIBILITY,sdnf_hybrid-000155,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,schema_id,payment_intent_id,payment intent identifier,schema identifier,payment intent identifier <-> schema identifier,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.5775623321533203,0.25,identifier,identifier,True,1.0,mixed,mixed,True,False,0.9999061822891235,0.0,0.6810061693191529,4,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000156,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,schema_id,customer_id,customer identifier,schema identifier,customer identifier <-> schema identifier,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.5864848494529724,0.3333333333333333,identifier,identifier,True,1.0,mixed,mixed,True,False,0.9998126029968262,0.0,0.7012231270472209,4,FAIL,PASS,PASS,cosine below tau_aanf or role conflict,signal_count >= m_min and aggregate >= gamma,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed,sdnf_hybrid-000157,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,schema_id,payment_method,payment method,schema identifier,payment method <-> schema identifier,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.5438790917396545,0.0,identifier,payment:method,False,1.0,mixed,mixed,True,False,0.9926265478134155,0.0,0.5160769462585449,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,ONTOLOGY_INCOMPATIBILITY,BLOCKED,standard_pairwise,DEFER,AANF failed; ECNF failed; ONTOLOGY_INCOMPATIBILITY,sdnf_hybrid-000158,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,schema_id,card_last4,card last4,schema identifier,card last4 <-> schema identifier,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.511466920375824,0.0,identifier,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9768781065940857,0.0,0.39996238946914675,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000159,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,schema_id,card_brand,card brand,schema identifier,card brand <-> schema identifier,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.5461567044258118,0.0,identifier,,False,1.0,mixed,mixed,True,False,0.9926265478134155,0.0,0.5169879913330078,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000160,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,schema_id,created,created,schema identifier,created <-> schema identifier,INAmex.json,Stripe.json,Payments Risk,Payments Risk,0.5788940787315369,0.0,identifier,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9958237409591675,0.0,0.43072237968444826,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000161,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,schema_id,payer_account,payer account,schema identifier,payer account <-> schema identifier,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.6678881645202637,0.0,identifier,payment:account,False,1.0,mixed,"^[0-9]{6,19}$",False,False,0.9966521859169006,0.0,0.4664857029914856,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,ROLE_SENSITIVE_BRIDGE_BLOCKED,BLOCKED,standard_pairwise,DEFER,ECNF failed; ROLE_SENSITIVE_BRIDGE_BLOCKED,sdnf_hybrid-000162,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,schema_id,payee_vpa,payee vpa,schema identifier,payee vpa <-> schema identifier,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.6391428112983704,0.0,identifier,party:name,False,0.16666666666666666,mixed,mixed,True,False,0.9928100109100342,0.0,0.554219126701355,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,ROLE_SENSITIVE_BRIDGE_BLOCKED,BLOCKED,standard_pairwise,DEFER,AANF failed; ECNF failed; ROLE_SENSITIVE_BRIDGE_BLOCKED,sdnf_hybrid-000163,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,schema_id,txn_timestamp,schema identifier,transaction timestamp,schema identifier <-> transaction timestamp,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.589053213596344,0.0,identifier,,False,1.0,mixed,mixed,True,False,0.9981979727745056,0.0,0.5352608799934387,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000164,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,schema_id,txn_status,schema identifier,transaction status,schema identifier <-> transaction status,INAmex.json,UPI.json,Payments Risk,Payments Risk,0.6156648397445679,0.0,identifier,payment:status,False,1.0,mixed,mixed,True,False,0.9992890357971191,0.0,0.546123743057251,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,ONTOLOGY_INCOMPATIBILITY,BLOCKED,standard_pairwise,DEFER,AANF failed; ECNF failed; ONTOLOGY_INCOMPATIBILITY,sdnf_hybrid-000165,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,version,entity,version,entity <-> version,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8608617186546326,0.0,,,False,1.0,mixed,mixed,True,False,0.9932127594947815,0.0,0.6429872393608094,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,ECNF failed,sdnf_hybrid-000166,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,name,entity,name,entity <-> name,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.9139857888221741,0.0,,party:name,False,0.25,mixed,mixed,True,False,0.9808642268180847,0.0,0.6617671608924867,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,ECNF failed,sdnf_hybrid-000167,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,type,entity,type,entity <-> type,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.9127249717712402,0.0,,payment:account_type,False,0.25,mixed,mixed,True,False,0.9986519813537598,0.0,0.6648203849792481,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,ECNF failed,sdnf_hybrid-000168,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,aliases,aliases,entity,aliases <-> entity,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8408665657043457,0.0,,,False,0.16666666666666666,mixed,mixed,True,False,0.8452860713005066,0.0,0.6054038405418396,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,ECNF failed,sdnf_hybrid-000169,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,pattern,entity,pattern,entity <-> pattern,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8710557818412781,0.0,,,False,0.3333333333333333,mixed,mixed,True,False,0.9481371641159058,0.0,0.6380497455596924,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,ECNF failed,sdnf_hybrid-000170,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,description,description,entity,description <-> entity,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.9006474614143372,0.0,,text:description,False,0.16666666666666666,mixed,mixed,True,False,0.9773710370063782,0.0,0.6557331919670105,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,ECNF failed,sdnf_hybrid-000171,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,tags,entity,tags,entity <-> tags,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8643847703933716,0.0,,,False,0.5,mixed,mixed,True,False,0.9991876482963562,0.0,0.6455914378166199,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,ECNF failed,sdnf_hybrid-000172,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,created_at,created at,entity,created at <-> entity,INAmex.json,INAmex.json,Payments Risk,Payments Risk,0.8006287813186646,0.0,,,False,1.0,mixed,mixed,True,False,0.9982948899269104,0.0,0.619910490512848,4,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,ECNF failed,sdnf_hybrid-000173,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,msg_id,entity,msg identifier,entity <-> msg identifier,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6675947904586792,0.0,,identifier,False,0.16666666666666666,mixed,mixed,True,False,0.9990580677986145,0.0,0.5668495297431946,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,ECNF failed,sdnf_hybrid-000174,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,end_to_end_id,end to end identifier,entity,end to end identifier <-> entity,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6417369842529297,0.0,,identifier,False,0.16666666666666666,mixed,mixed,True,False,0.9979691505432129,0.0,0.5562886238098145,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000175,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,instd_amt,entity,instd amount,entity <-> instd amount,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6524738669395447,0.0,,payment:amount,False,0.16666666666666666,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9840236306190491,0.0,0.4577942728996277,2,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,ECNF failed,sdnf_hybrid-000176,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,currency,currency,entity,currency <-> entity,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6785041689872742,0.0,,payment:currency,False,0.047619047619047616,mixed,mixed,True,False,0.9905311465263367,0.0,0.569507896900177,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,ECNF failed,sdnf_hybrid-000177,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,dbtr_nm,debtor name,entity,debtor name <-> entity,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6386837959289551,0.0,,party:name,False,0.16666666666666666,mixed,mixed,True,False,0.9885475635528564,0.0,0.5531830310821534,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,ROLE_SENSITIVE_BRIDGE_BLOCKED,BLOCKED,standard_pairwise,DEFER,AANF failed; ECNF failed; ROLE_SENSITIVE_BRIDGE_BLOCKED,sdnf_hybrid-000178,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,cdtr_nm,creditor name,entity,creditor name <-> entity,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6144900918006897,0.0,,party:name,False,0.16666666666666666,mixed,mixed,True,False,0.9892142415046692,0.0,0.5436388850212097,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,ROLE_SENSITIVE_BRIDGE_BLOCKED,BLOCKED,standard_pairwise,DEFER,AANF failed; ECNF failed; ROLE_SENSITIVE_BRIDGE_BLOCKED,sdnf_hybrid-000179,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,dbtr_acct,debtor account,entity,debtor account <-> entity,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6307719945907593,0.0,,payment:account,False,1.0,mixed,mixed,True,False,0.9977649450302124,0.0,0.5518617868423462,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,ROLE_SENSITIVE_BRIDGE_BLOCKED,BLOCKED,standard_pairwise,DEFER,AANF failed; ECNF failed; ROLE_SENSITIVE_BRIDGE_BLOCKED,sdnf_hybrid-000180,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,cdtr_acct,creditor account,entity,creditor account <-> entity,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6045292615890503,0.0,,payment:account,False,1.0,mixed,mixed,True,False,0.9996457695960999,0.0,0.5417408585548401,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,ROLE_SENSITIVE_BRIDGE_BLOCKED,BLOCKED,standard_pairwise,DEFER,AANF failed; ECNF failed; ROLE_SENSITIVE_BRIDGE_BLOCKED,sdnf_hybrid-000181,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,reqd_exctn_dt,entity,reqd exctn dt,entity <-> reqd exctn dt,INAmex.json,ISO20022.json,Payments Risk,Payments Risk,0.6803452372550964,0.0,,,False,0.16666666666666666,mixed,mixed,True,False,0.997555673122406,0.0,0.5716492295265199,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,ECNF failed,sdnf_hybrid-000182,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,primary_account_number,entity,primary account number,entity <-> primary account number,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.5334995985031128,0.0,,payment:account,False,0.09090909090909091,mixed,"^[0-9]{13,19}$",False,False,0.9971995949745178,0.0,0.4128397583961487,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000183,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,processing_code,entity,processing code,entity <-> processing code,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.5326413512229919,0.0,,,False,0.16666666666666666,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9888558983802795,0.0,0.4108277201652527,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000184,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,transaction_amount,entity,transaction amount,entity <-> transaction amount,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.6163944005966187,0.0,,payment:amount,False,0.047619047619047616,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9632059335708618,0.0,0.43919894695281986,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000185,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,transmission_datetime,entity,transmission datetime,entity <-> transmission datetime,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.5175575613975525,0.0,,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.995314359664917,0.0,0.40608589649200444,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000186,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,system_trace_audit_number,entity,system trace audit number,entity <-> system trace audit number,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.5402215123176575,0.0,,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9886559247970581,0.0,0.4138197898864746,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000187,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,merchant_category_code,entity,merchant category code,entity <-> merchant category code,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.5614128708839417,0.0,,party:name,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9748104214668274,0.0,0.41952723264694214,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,ROLE_SENSITIVE_BRIDGE_BLOCKED,BLOCKED,standard_pairwise,DEFER,AANF failed; ECNF failed; ROLE_SENSITIVE_BRIDGE_BLOCKED,sdnf_hybrid-000188,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,card_acceptor_id,card acceptor identifier,entity,card acceptor identifier <-> entity,INAmex.json,Mastercard.json,Payments Risk,Payments Risk,0.5543220639228821,0.0,,identifier,False,1.0,mixed,mixed,True,False,0.9997962713241577,0.0,0.5216880798339845,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000189,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,account_id,account identifier,entity,account identifier <-> entity,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.5564230680465698,0.0,,payment:account,False,0.16666666666666666,mixed,mixed,True,False,0.9903687238693237,0.0,0.5206429719924927,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000190,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,routing_number,entity,routing number,entity <-> routing number,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.4893241822719574,0.0,,payment:routing,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9944942593574524,0.0,0.39462852478027344,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,ROLE_SENSITIVE_BRIDGE_BLOCKED,BLOCKED,standard_pairwise,DEFER,AANF failed; ECNF failed; ROLE_SENSITIVE_BRIDGE_BLOCKED,sdnf_hybrid-000191,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,account_number,account number,entity,account number <-> entity,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.5337618589401245,0.0,,payment:account,False,0.0625,mixed,"^[0-9]{6,19}$",False,False,0.9573047161102295,0.0,0.40496568679809575,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000192,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,account_type,account type,entity,account type <-> entity,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.5761884450912476,0.0,,payment:account_type,False,1.0,mixed,mixed,True,False,0.9996187090873718,0.0,0.5303991198539735,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000193,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,balance_current,balance current,entity,balance current <-> entity,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.5613332390785217,0.0,,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9939014315605164,0.0,0.423313581943512,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000194,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,transaction_id,entity,transaction identifier,entity <-> transaction identifier,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.5768833160400391,0.0,,identifier,False,0.16666666666666666,mixed,mixed,True,False,0.9946014881134033,0.0,0.5296736240386963,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000195,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,transaction_date,entity,transaction date,entity <-> transaction date,INAmex.json,Plaid.json,Payments Risk,Payments Risk,0.5496706366539001,0.0,,,False,1.0,mixed,mixed,True,False,0.997555673122406,0.0,0.5193793892860413,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000196,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,exp,entity,exp,entity <-> exp,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.6718334555625916,0.0,,,False,0.0625,mixed,mixed,True,False,0.9929187893867493,0.0,0.5673171401023864,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,ECNF failed,sdnf_hybrid-000197,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,cvv,cvv,entity,cvv <-> entity,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.5709533095359802,0.0,,,False,0.09090909090909091,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9556369781494141,0.0,0.4195087194442749,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000198,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,cardholder,cardholder,entity,cardholder <-> entity,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.5859898924827576,0.0,,party:name,False,0.09090909090909091,mixed,mixed,True,False,0.9872260689735413,0.0,0.5318411707878112,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,ROLE_SENSITIVE_BRIDGE_BLOCKED,BLOCKED,standard_pairwise,DEFER,AANF failed; ECNF failed; ROLE_SENSITIVE_BRIDGE_BLOCKED,sdnf_hybrid-000199,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,issuer,entity,issuer,entity <-> issuer,INAmex.json,PPVisa.json,Payments Risk,Payments Risk,0.6122252941131592,0.0,,,False,1.0,mixed,mixed,True,False,0.9919126033782959,0.0,0.5432726383209229,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000200,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,razorpay_payment_id,entity,razorpay payment identifier,entity <-> razorpay payment identifier,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.5605325102806091,0.0,,identifier,False,1.0,mixed,mixed,True,False,0.999391496181488,0.0,0.5240913033485413,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000201,False,False,,False,False,TN_OR_UNLABELED
sdnf_hybrid,entity,razorpay_order_id,entity,razorpay order identifier,entity <-> razorpay order identifier,INAmex.json,Razorpay.json,Payments Risk,Payments Risk,0.5288378000259399,0.0,,identifier,False,1.0,mixed,mixed,True,False,0.999445378780365,0.0,0.511424195766449,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,DEFER,AANF failed; ECNF failed,sdnf_hybrid-000202,False,False,,False,False,TN_OR_UNLABELED
