mode,attr_a,attr_b,normalized_pair_a,normalized_pair_b,pair_key,source_a,source_b,context_a,context_b,cosine_similarity,name_similarity,ontology_root_a,ontology_root_b,ontology_match,value_cooccurrence,regex_a,regex_b,regex_match,regex_compatible,vss_similarity,shape_similarity,aggregate_score,evidence_signal_count,AANF_status,ECNF_status,CMNF_status,AANF_basis,ECNF_basis,bridge_rule_applied,bridge_rule_name,candidate_generation_source,final_decision,reason,lineage_id,is_predicted_merge,is_in_true_pairs,is_in_negative_pairs,error_class,semantic_family,suggested_negative_pair
vss_only,cdtr_nm,status,creditor name,status,creditor name <-> status,ISO20022.json,Stripe.json,Payments Risk,Payments Risk,0.5914158225059509,0.0,party:name,payment:status,False,0.16666666666666666,mixed,mixed,True,False,0.9888325333595276,0.0,0.9888325333595276,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000847,True,False,False,FP,party_name,creditor name; status
vss_only,cdtr_nm,payment_intent_id,creditor name,payment intent identifier,creditor name <-> payment intent identifier,ISO20022.json,Stripe.json,Payments Risk,Payments Risk,0.5335789918899536,0.0,party:name,,False,0.16666666666666666,mixed,mixed,True,False,0.9892382621765137,0.0,0.9892382621765137,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000848,True,False,False,FP,party_name,creditor name; payment intent identifier
vss_only,cdtr_nm,customer_id,creditor name,customer identifier,creditor name <-> customer identifier,ISO20022.json,Stripe.json,Payments Risk,Payments Risk,0.5480954051017761,0.0,party:name,,False,0.16666666666666666,mixed,mixed,True,False,0.9889799952507019,0.0,0.9889799952507019,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000849,True,False,False,FP,party_name,creditor name; customer identifier
vss_only,cdtr_nm,payment_method,creditor name,payment method,creditor name <-> payment method,ISO20022.json,Stripe.json,Payments Risk,Payments Risk,0.5940572619438171,0.0,party:name,,False,0.16666666666666666,mixed,mixed,True,False,0.9793369174003601,0.0,0.9793369174003601,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000850,True,False,False,FP,party_name,creditor name; payment method
vss_only,cdtr_nm,card_last4,card last4,creditor name,card last4 <-> creditor name,ISO20022.json,Stripe.json,Payments Risk,Payments Risk,0.5224190354347229,0.0,party:name,,False,0.16666666666666666,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.963615357875824,0.0,0.963615357875824,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000851,True,False,False,FP,party_name,card last4; creditor name
vss_only,cdtr_nm,card_brand,card brand,creditor name,card brand <-> creditor name,ISO20022.json,Stripe.json,Payments Risk,Payments Risk,0.519105076789856,0.0,party:name,,False,0.16666666666666666,mixed,mixed,True,False,0.9793369174003601,0.0,0.9793369174003601,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000852,True,False,False,FP,party_name,card brand; creditor name
vss_only,cdtr_nm,created,created,creditor name,created <-> creditor name,ISO20022.json,Stripe.json,Payments Risk,Payments Risk,0.6330975294113159,0.0,party:name,,False,0.16666666666666666,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9849461913108826,0.0,0.9849461913108826,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000853,True,False,False,FP,party_name,created; creditor name
vss_only,cdtr_nm,payer_account,creditor name,payer account,creditor name <-> payer account,ISO20022.json,UPI.json,Payments Risk,Payments Risk,0.5406177043914795,0.0,party:name,payment:account,False,0.16666666666666666,mixed,"^[0-9]{6,19}$",False,False,0.9860614538192749,0.0,0.9860614538192749,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000854,True,False,False,FP,account,creditor name; payer account
vss_only,cdtr_nm,payee_vpa,creditor name,payee vpa,creditor name <-> payee vpa,ISO20022.json,UPI.json,Payments Risk,Payments Risk,0.5684317946434021,0.0,party:name,party:name,True,1.0,mixed,mixed,True,False,0.9995250701904297,0.0,0.9995250701904297,4,FAIL,PASS,PASS,cosine below tau_aanf or role conflict,signal_count >= m_min and aggregate >= gamma,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000855,True,False,False,FP,party_name,creditor name; payee vpa
vss_only,cdtr_nm,txn_timestamp,creditor name,transaction timestamp,creditor name <-> transaction timestamp,ISO20022.json,UPI.json,Payments Risk,Payments Risk,0.48799315094947815,0.0,party:name,,False,0.16666666666666666,mixed,mixed,True,False,0.98823481798172,0.0,0.98823481798172,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000856,True,False,False,FP,party_name,creditor name; transaction timestamp
vss_only,cdtr_nm,txn_status,creditor name,transaction status,creditor name <-> transaction status,ISO20022.json,UPI.json,Payments Risk,Payments Risk,0.5530064702033997,0.0,party:name,payment:status,False,0.16666666666666666,mixed,mixed,True,False,0.9877143502235413,0.0,0.9877143502235413,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000857,True,False,False,FP,party_name,creditor name; transaction status
vss_only,dbtr_acct,cdtr_acct,creditor account,debtor account,creditor account <-> debtor account,ISO20022.json,ISO20022.json,Payments Risk,Payments Risk,0.8251451849937439,0.3333333333333333,payment:account,payment:account,True,1.0,mixed,mixed,True,False,0.9987088441848755,0.0,0.9987088441848755,5,FAIL,PASS,PASS,cosine below tau_aanf or role conflict,signal_count >= m_min and aggregate >= gamma,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000858,True,False,False,FP,account,creditor account; debtor account
vss_only,dbtr_acct,reqd_exctn_dt,debtor account,reqd exctn dt,debtor account <-> reqd exctn dt,ISO20022.json,ISO20022.json,Payments Risk,Payments Risk,0.6573541164398193,0.0,payment:account,,False,0.16666666666666666,mixed,mixed,True,False,0.9996384382247925,0.0,0.9996384382247925,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000859,True,False,False,FP,account,debtor account; reqd exctn dt
vss_only,dbtr_acct,pan,debtor account,primary account number,debtor account <-> primary account number,ISO20022.json,PPVisa.json,Payments Risk,Payments Risk,0.5332615375518799,0.25,payment:account,payment:account,True,0.09090909090909091,mixed,"^[0-9]{13,19}$",False,False,0.998384952545166,0.0,0.998384952545166,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000860,True,False,False,FP,account,debtor account; primary account number
vss_only,dbtr_acct,processing_code,debtor account,processing code,debtor account <-> processing code,ISO20022.json,Mastercard.json,Payments Risk,Payments Risk,0.5831114053726196,0.0,payment:account,,False,0.16666666666666666,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9928563833236694,0.0,0.9928563833236694,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000861,True,False,False,FP,account,debtor account; processing code
vss_only,dbtr_acct,txn_amount,debtor account,transaction amount,debtor account <-> transaction amount,ISO20022.json,UPI.json,Payments Risk,Payments Risk,0.6030443906784058,0.0,payment:account,payment:amount,False,0.047619047619047616,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9929531812667847,0.0,0.9929531812667847,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000862,True,False,False,FP,amount,debtor account; transaction amount
vss_only,dbtr_acct,transmission_datetime,debtor account,transmission datetime,debtor account <-> transmission datetime,ISO20022.json,Mastercard.json,Payments Risk,Payments Risk,0.54970383644104,0.0,payment:account,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.998077929019928,0.0,0.998077929019928,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000863,True,False,False,FP,account,debtor account; transmission datetime
vss_only,dbtr_acct,system_trace_audit_number,debtor account,system trace audit number,debtor account <-> system trace audit number,ISO20022.json,Mastercard.json,Payments Risk,Payments Risk,0.5641522407531738,0.0,payment:account,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9941830039024353,0.0,0.9941830039024353,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000864,True,False,False,FP,account,debtor account; system trace audit number
vss_only,dbtr_acct,merchant_category_code,debtor account,merchant category code,debtor account <-> merchant category code,ISO20022.json,Mastercard.json,Payments Risk,Payments Risk,0.5188217163085938,0.0,payment:account,party:name,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9836735725402832,0.0,0.9836735725402832,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000865,True,False,False,FP,account,debtor account; merchant category code
vss_only,dbtr_acct,card_acceptor_id,card acceptor identifier,debtor account,card acceptor identifier <-> debtor account,ISO20022.json,Mastercard.json,Payments Risk,Payments Risk,0.5319883823394775,0.0,payment:account,,False,1.0,mixed,mixed,True,False,0.9988207817077637,0.0,0.9988207817077637,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000866,True,False,False,FP,account,card acceptor identifier; debtor account
vss_only,dbtr_acct,account_id,account identifier,debtor account,account identifier <-> debtor account,ISO20022.json,Plaid.json,Payments Risk,Payments Risk,0.6362653970718384,0.3333333333333333,payment:account,payment:account,True,0.16666666666666666,mixed,mixed,True,False,0.991098940372467,0.0,0.991098940372467,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000867,True,False,False,FP,account,account identifier; debtor account
vss_only,dbtr_acct,routing_number,debtor account,routing number,debtor account <-> routing number,ISO20022.json,Plaid.json,Payments Risk,Payments Risk,0.5346033573150635,0.0,payment:account,payment:account,True,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9977228045463562,0.0,0.9977228045463562,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000868,True,False,False,FP,account,debtor account; routing number
vss_only,dbtr_acct,account_number,account number,debtor account,account number <-> debtor account,ISO20022.json,Plaid.json,Payments Risk,Payments Risk,0.6432288289070129,0.3333333333333333,payment:account,payment:account,True,0.0625,mixed,"^[0-9]{6,19}$",False,False,0.9589883089065552,0.0,0.9589883089065552,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000869,True,False,False,FP,account,account number; debtor account
vss_only,dbtr_acct,account_type,account type,debtor account,account type <-> debtor account,ISO20022.json,Plaid.json,Payments Risk,Payments Risk,0.6929625272750854,0.3333333333333333,payment:account,payment:account,True,1.0,mixed,mixed,True,False,0.9970982074737549,0.0,0.9970982074737549,5,PASS,PASS,PASS,cosine >= tau_aanf,signal_count >= m_min and aggregate >= gamma,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000870,True,False,True,EXPLICIT_NEGATIVE_MERGE,account,account type; debtor account
vss_only,dbtr_acct,balance_current,balance current,debtor account,balance current <-> debtor account,ISO20022.json,Plaid.json,Payments Risk,Payments Risk,0.6015233993530273,0.0,payment:account,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9971883893013,0.0,0.9971883893013,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000871,True,False,False,FP,account,balance current; debtor account
vss_only,dbtr_acct,txn_id,debtor account,transaction identifier,debtor account <-> transaction identifier,ISO20022.json,UPI.json,Payments Risk,Payments Risk,0.5583147406578064,0.0,payment:account,,False,0.16666666666666666,mixed,mixed,True,False,0.976243793964386,0.0,0.976243793964386,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000872,True,False,False,FP,account,debtor account; transaction identifier
vss_only,dbtr_acct,transaction_date,debtor account,transaction date,debtor account <-> transaction date,ISO20022.json,Plaid.json,Payments Risk,Payments Risk,0.6027557253837585,0.0,payment:account,,False,1.0,mixed,mixed,True,False,0.9996384382247925,0.0,0.9996384382247925,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000873,True,False,False,FP,account,debtor account; transaction date
vss_only,dbtr_acct,exp,debtor account,expiry,debtor account <-> expiry,ISO20022.json,PPVisa.json,Payments Risk,Payments Risk,0.5954670310020447,0.0,payment:account,payment:expiry,False,0.047619047619047616,mixed,mixed,True,False,0.9981713891029358,0.0,0.9981713891029358,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000874,True,False,False,FP,account,debtor account; expiry
vss_only,dbtr_acct,cvv,cvv,debtor account,cvv <-> debtor account,ISO20022.json,PPVisa.json,Payments Risk,Payments Risk,0.5800414681434631,0.0,payment:account,payment:cvv,False,0.09090909090909091,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9676552414894104,0.0,0.9676552414894104,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000875,True,False,False,FP,account,cvv; debtor account
vss_only,dbtr_acct,cardholder,cardholder,debtor account,cardholder <-> debtor account,ISO20022.json,PPVisa.json,Payments Risk,Payments Risk,0.5167484283447266,0.0,payment:account,party:name,False,0.09090909090909091,mixed,mixed,True,False,0.985169529914856,0.0,0.985169529914856,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000876,True,False,False,FP,account,cardholder; debtor account
vss_only,dbtr_acct,issuer,debtor account,issuer,debtor account <-> issuer,ISO20022.json,PPVisa.json,Payments Risk,Payments Risk,0.6108629107475281,0.0,payment:account,,False,1.0,mixed,mixed,True,False,0.9883798956871033,0.0,0.9883798956871033,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000877,True,False,False,FP,account,debtor account; issuer
vss_only,dbtr_acct,razorpay_payment_id,debtor account,razorpay payment identifier,debtor account <-> razorpay payment identifier,ISO20022.json,Razorpay.json,Payments Risk,Payments Risk,0.5071965456008911,0.0,payment:account,,False,1.0,mixed,mixed,True,False,0.9985765814781189,0.0,0.9985765814781189,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000878,True,False,False,FP,account,debtor account; razorpay payment identifier
vss_only,dbtr_acct,razorpay_order_id,debtor account,razorpay order identifier,debtor account <-> razorpay order identifier,ISO20022.json,Razorpay.json,Payments Risk,Payments Risk,0.4666205644607544,0.0,payment:account,,False,1.0,mixed,mixed,True,False,0.9983202219009399,0.0,0.9983202219009399,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000879,True,False,False,FP,account,debtor account; razorpay order identifier
vss_only,dbtr_acct,amount,amount,debtor account,amount <-> debtor account,ISO20022.json,Stripe.json,Payments Risk,Payments Risk,0.6300008893013,0.0,payment:account,payment:amount,False,0.0625,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9675329327583313,0.0,0.9675329327583313,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000880,True,False,False,FP,amount,amount; debtor account
vss_only,dbtr_acct,method,debtor account,method,debtor account <-> method,ISO20022.json,Razorpay.json,Payments Risk,Payments Risk,0.6247873902320862,0.0,payment:account,,False,0.16666666666666666,mixed,mixed,True,False,0.8694688677787781,0.0,0.8694688677787781,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000881,True,False,False,FP,account,debtor account; method
vss_only,dbtr_acct,vpa,debtor account,vpa,debtor account <-> vpa,ISO20022.json,UPI.json,Payments Risk,Payments Risk,0.5619242787361145,0.0,payment:account,,False,1.0,mixed,mixed,True,False,0.9974995255470276,0.0,0.9974995255470276,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000882,True,False,False,FP,account,debtor account; vpa
vss_only,dbtr_acct,email,debtor account,email,debtor account <-> email,ISO20022.json,Razorpay.json,Payments Risk,Payments Risk,0.5393189787864685,0.0,payment:account,,False,1.0,mixed,mixed,True,False,0.9977989792823792,0.0,0.9977989792823792,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000883,True,False,False,FP,account,debtor account; email
vss_only,dbtr_acct,contact,contact,debtor account,contact <-> debtor account,ISO20022.json,Razorpay.json,Payments Risk,Payments Risk,0.5934801697731018,0.0,payment:account,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9983861446380615,0.0,0.9983861446380615,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000884,True,False,False,FP,account,contact; debtor account
vss_only,dbtr_acct,status,debtor account,status,debtor account <-> status,ISO20022.json,Stripe.json,Payments Risk,Payments Risk,0.5637309551239014,0.0,payment:account,payment:status,False,1.0,mixed,mixed,True,False,0.9974612593650818,0.0,0.9974612593650818,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000885,True,False,False,FP,account,debtor account; status
vss_only,dbtr_acct,payment_intent_id,debtor account,payment intent identifier,debtor account <-> payment intent identifier,ISO20022.json,Stripe.json,Payments Risk,Payments Risk,0.5245798230171204,0.0,payment:account,,False,1.0,mixed,mixed,True,False,0.9982799291610718,0.0,0.9982799291610718,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000886,True,False,False,FP,account,debtor account; payment intent identifier
vss_only,dbtr_acct,customer_id,customer identifier,debtor account,customer identifier <-> debtor account,ISO20022.json,Stripe.json,Payments Risk,Payments Risk,0.6004523038864136,0.0,payment:account,,False,1.0,mixed,mixed,True,False,0.9990718364715576,0.0,0.9990718364715576,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000887,True,False,False,FP,account,customer identifier; debtor account
vss_only,dbtr_acct,payment_method,debtor account,payment method,debtor account <-> payment method,ISO20022.json,Stripe.json,Payments Risk,Payments Risk,0.6375556588172913,0.0,payment:account,,False,1.0,mixed,mixed,True,False,0.9883798956871033,0.0,0.9883798956871033,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000888,True,False,False,FP,account,debtor account; payment method
vss_only,dbtr_acct,card_last4,card last4,debtor account,card last4 <-> debtor account,ISO20022.json,Stripe.json,Payments Risk,Payments Risk,0.5101817846298218,0.0,payment:account,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9836735725402832,0.0,0.9836735725402832,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000889,True,False,False,FP,account,card last4; debtor account
vss_only,dbtr_acct,card_brand,card brand,debtor account,card brand <-> debtor account,ISO20022.json,Stripe.json,Payments Risk,Payments Risk,0.4556390047073364,0.0,payment:account,,False,1.0,mixed,mixed,True,False,0.9883798956871033,0.0,0.9883798956871033,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000890,True,False,False,FP,account,card brand; debtor account
vss_only,dbtr_acct,created,created,debtor account,created <-> debtor account,ISO20022.json,Stripe.json,Payments Risk,Payments Risk,0.6331228017807007,0.0,payment:account,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.998077929019928,0.0,0.998077929019928,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000891,True,False,False,FP,account,created; debtor account
vss_only,dbtr_acct,payer_account,debtor account,payer account,debtor account <-> payer account,ISO20022.json,UPI.json,Payments Risk,Payments Risk,0.6162590980529785,0.3333333333333333,payment:account,payment:account,True,1.0,mixed,"^[0-9]{6,19}$",False,False,0.9983851313591003,0.0,0.9983851313591003,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000892,True,False,False,FP,account,debtor account; payer account
vss_only,dbtr_acct,payee_vpa,debtor account,payee vpa,debtor account <-> payee vpa,ISO20022.json,UPI.json,Payments Risk,Payments Risk,0.5827702283859253,0.0,payment:account,party:name,False,0.16666666666666666,mixed,mixed,True,False,0.9908715486526489,0.0,0.9908715486526489,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000893,True,False,False,FP,account,debtor account; payee vpa
vss_only,dbtr_acct,txn_timestamp,debtor account,transaction timestamp,debtor account <-> transaction timestamp,ISO20022.json,UPI.json,Payments Risk,Payments Risk,0.5109412670135498,0.0,payment:account,,False,1.0,mixed,mixed,True,False,0.9983700513839722,0.0,0.9983700513839722,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000894,True,False,False,FP,account,debtor account; transaction timestamp
vss_only,dbtr_acct,txn_status,debtor account,transaction status,debtor account <-> transaction status,ISO20022.json,UPI.json,Payments Risk,Payments Risk,0.5221872329711914,0.0,payment:account,payment:status,False,1.0,mixed,mixed,True,False,0.9964484572410583,0.0,0.9964484572410583,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000895,True,False,False,FP,account,debtor account; transaction status
vss_only,cdtr_acct,reqd_exctn_dt,creditor account,reqd exctn dt,creditor account <-> reqd exctn dt,ISO20022.json,ISO20022.json,Payments Risk,Payments Risk,0.6305304169654846,0.0,payment:account,,False,0.16666666666666666,mixed,mixed,True,False,0.9979833960533142,0.0,0.9979833960533142,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000896,True,False,False,FP,account,creditor account; reqd exctn dt
vss_only,cdtr_acct,pan,creditor account,primary account number,creditor account <-> primary account number,ISO20022.json,PPVisa.json,Payments Risk,Payments Risk,0.5631483197212219,0.25,payment:account,payment:account,True,0.09090909090909091,mixed,"^[0-9]{13,19}$",False,False,0.9970908761024475,0.0,0.9970908761024475,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000897,True,False,False,FP,account,creditor account; primary account number
vss_only,cdtr_acct,processing_code,creditor account,processing code,creditor account <-> processing code,ISO20022.json,Mastercard.json,Payments Risk,Payments Risk,0.578499436378479,0.0,payment:account,,False,0.16666666666666666,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9894307851791382,0.0,0.9894307851791382,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000898,True,False,False,FP,account,creditor account; processing code
vss_only,cdtr_acct,txn_amount,creditor account,transaction amount,creditor account <-> transaction amount,ISO20022.json,UPI.json,Payments Risk,Payments Risk,0.5704196691513062,0.0,payment:account,payment:amount,False,0.047619047619047616,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9903066754341125,0.0,0.9903066754341125,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000899,True,False,False,FP,amount,creditor account; transaction amount
vss_only,cdtr_acct,transmission_datetime,creditor account,transmission datetime,creditor account <-> transmission datetime,ISO20022.json,Mastercard.json,Payments Risk,Payments Risk,0.5320839285850525,0.0,payment:account,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9960137009620667,0.0,0.9960137009620667,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000900,True,False,False,FP,account,creditor account; transmission datetime
vss_only,cdtr_acct,system_trace_audit_number,creditor account,system trace audit number,creditor account <-> system trace audit number,ISO20022.json,Mastercard.json,Payments Risk,Payments Risk,0.49536600708961487,0.0,payment:account,,False,1.0,mixed,^[+-]?[0-9]+(\.[0-9]+)?$,False,False,0.9907724261283875,0.0,0.9907724261283875,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,False,,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000901,True,False,False,FP,account,creditor account; system trace audit number
