mode,attr_a,attr_b,normalized_pair_a,normalized_pair_b,pair_key,source_a,source_b,context_a,context_b,cosine_similarity,name_similarity,ontology_root_a,ontology_root_b,ontology_match,value_cooccurrence,regex_a,regex_b,regex_match,regex_compatible,vss_similarity,shape_similarity,aggregate_score,evidence_signal_count,AANF_status,ECNF_status,CMNF_status,AANF_basis,ECNF_basis,CMNF_basis,bridge_rule_applied,bridge_rule_name,bridge_blocked_reason,bridge_safety_status,candidate_generation_source,final_decision,reason,lineage_id,is_predicted_merge,would_have_accepted_without_veto,veto_reason,is_in_true_pairs,is_in_negative_pairs,error_class,semantic_family
vss_only,primary_account_number,payment_intent_id,payment intent identifier,primary account number,payment intent identifier <-> primary account number,Mastercard.json,Stripe.json,Payments Risk,Payments Risk,0.6200604438781738,0.0,payment:account,identifier,False,0.09090909090909091,"^[0-9]{13,19}$",mixed,False,False,0.9978115558624268,0.0,0.9978115558624268,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,ONTOLOGY_INCOMPATIBILITY,BLOCKED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000995,True,True,,False,False,FP,payment:account|identifier
vss_only,primary_account_number,customer_id,customer identifier,primary account number,customer identifier <-> primary account number,Mastercard.json,Stripe.json,Payments Risk,Payments Risk,0.668778657913208,0.0,payment:account,identifier,False,0.09090909090909091,"^[0-9]{13,19}$",mixed,False,False,0.9983459115028381,0.0,0.9983459115028381,2,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,ONTOLOGY_INCOMPATIBILITY,BLOCKED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000996,True,True,,False,False,FP,payment:account|identifier
vss_only,primary_account_number,payment_method,payment method,primary account number,payment method <-> primary account number,Mastercard.json,Stripe.json,Payments Risk,Payments Risk,0.6296553015708923,0.0,payment:account,payment:method,False,0.09090909090909091,"^[0-9]{13,19}$",mixed,False,False,0.9829810857772827,0.0,0.9829810857772827,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,ONTOLOGY_INCOMPATIBILITY,BLOCKED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000997,True,True,,False,False,FP,payment:account|payment:method
vss_only,primary_account_number,card_last4,card last4,primary account number,card last4 <-> primary account number,Mastercard.json,Stripe.json,Payments Risk,Payments Risk,0.665397047996521,0.0,payment:account,,False,0.09090909090909091,"^[0-9]{13,19}$",^[+-]?[0-9]+(\.[0-9]+)?$,False,True,0.9833822846412659,0.0,0.9833822846412659,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_account_number_regex_shape_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_account_number_regex_shape_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000998,True,True,,False,False,FP,payment:account|
vss_only,primary_account_number,card_brand,card brand,primary account number,card brand <-> primary account number,Mastercard.json,Stripe.json,Payments Risk,Payments Risk,0.6501572132110596,0.0,payment:account,,False,0.09090909090909091,"^[0-9]{13,19}$",mixed,False,False,0.9829810857772827,0.0,0.9829810857772827,2,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-000999,True,True,,False,False,FP,payment:account|
vss_only,primary_account_number,created,created,primary account number,created <-> primary account number,Mastercard.json,Stripe.json,Payments Risk,Payments Risk,0.641248881816864,0.0,payment:account,,False,0.09090909090909091,"^[0-9]{13,19}$",^[+-]?[0-9]+(\.[0-9]+)?$,False,True,0.999306321144104,0.0,0.999306321144104,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001000,True,True,,False,False,FP,payment:account|
vss_only,primary_account_number,payer_account,payer account,primary account number,payer account <-> primary account number,Mastercard.json,UPI.json,Payments Risk,Payments Risk,0.696376621723175,0.25,payment:account,payment:account,True,0.09090909090909091,"^[0-9]{13,19}$","^[0-9]{6,19}$",False,True,0.9997853636741638,0.0,0.9997853636741638,4,PASS,PASS,PASS,cosine >= tau_aanf,signal_count >= m_min and aggregate >= gamma,same context,False,,EXPLICIT_NEGATIVE_HARD_VETO,BLOCKED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001001,True,True,,False,True,EXPLICIT_NEGATIVE_MERGE,payment:account|payment:account
vss_only,primary_account_number,payee_vpa,payee vpa,primary account number,payee vpa <-> primary account number,Mastercard.json,UPI.json,Payments Risk,Payments Risk,0.6189379096031189,0.0,payment:account,party:name,False,0.5454545454545454,"^[0-9]{13,19}$",mixed,False,False,0.9905303716659546,0.0,0.9905303716659546,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,ROLE_SENSITIVE_BRIDGE_BLOCKED,BLOCKED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001002,True,True,,False,False,FP,payment:account|party:name
vss_only,primary_account_number,txn_timestamp,primary account number,transaction timestamp,primary account number <-> transaction timestamp,Mastercard.json,UPI.json,Payments Risk,Payments Risk,0.568292498588562,0.0,payment:account,,False,0.09090909090909091,"^[0-9]{13,19}$",mixed,False,False,0.9991956949234009,0.0,0.9991956949234009,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001003,True,True,,False,False,FP,payment:account|
vss_only,primary_account_number,txn_status,primary account number,transaction status,primary account number <-> transaction status,Mastercard.json,UPI.json,Payments Risk,Payments Risk,0.5942937135696411,0.0,payment:account,payment:status,False,0.09090909090909091,"^[0-9]{13,19}$",mixed,False,False,0.994282066822052,0.0,0.994282066822052,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,ONTOLOGY_INCOMPATIBILITY,BLOCKED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001004,True,True,,False,False,FP,payment:account|payment:status
vss_only,processing_code,transaction_amount,processing code,transaction amount,processing code <-> transaction amount,Mastercard.json,Mastercard.json,Payments Risk,Payments Risk,0.8375073075294495,0.0,,payment:amount,False,0.2857142857142857,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9702375531196594,0.0,0.9702375531196594,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001005,True,True,,False,False,FP,|payment:amount
vss_only,processing_code,transmission_datetime,processing code,transmission datetime,processing code <-> transmission datetime,Mastercard.json,Mastercard.json,Payments Risk,Payments Risk,0.6650044322013855,0.0,,,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9976918697357178,0.0,0.9976918697357178,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001006,True,True,,False,False,FP,|
vss_only,processing_code,system_trace_audit_number,processing code,system trace audit number,processing code <-> system trace audit number,Mastercard.json,Mastercard.json,Payments Risk,Payments Risk,0.7166631817817688,0.0,,,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9968677759170532,0.0,0.9968677759170532,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001007,True,True,,False,False,FP,|
vss_only,processing_code,merchant_category_code,merchant category code,processing code,merchant category code <-> processing code,Mastercard.json,Mastercard.json,Payments Risk,Payments Risk,0.7877855896949768,0.25,,party:name,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9900851249694824,0.0,0.9900851249694824,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,ROLE_SENSITIVE_BRIDGE_BLOCKED,BLOCKED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001008,True,True,,False,False,FP,|party:name
vss_only,processing_code,card_acceptor_id,card acceptor identifier,processing code,card acceptor identifier <-> processing code,Mastercard.json,Mastercard.json,Payments Risk,Payments Risk,0.8142467141151428,0.0,,identifier,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9907553195953369,0.0,0.9907553195953369,2,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001009,True,True,,False,False,FP,|identifier
vss_only,processing_code,account_id,account identifier,processing code,account identifier <-> processing code,Mastercard.json,Plaid.json,Payments Risk,Payments Risk,0.5980646014213562,0.0,,payment:account,False,1.0,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9842860698699951,0.0,0.9842860698699951,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001010,True,True,,False,False,FP,|payment:account
vss_only,processing_code,routing_number,processing code,routing number,processing code <-> routing number,Mastercard.json,Plaid.json,Payments Risk,Payments Risk,0.5373817086219788,0.0,,payment:routing,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9978522658348083,0.0,0.9978522658348083,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,ROLE_SENSITIVE_BRIDGE_BLOCKED,BLOCKED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001011,True,True,,False,False,FP,|payment:routing
vss_only,processing_code,account_number,account number,processing code,account number <-> processing code,Mastercard.json,Plaid.json,Payments Risk,Payments Risk,0.591132640838623,0.0,,payment:account,False,0.375,^[+-]?[0-9]+(\.[0-9]+)?$,"^[0-9]{6,19}$",False,True,0.9575423002243042,0.0,0.9575423002243042,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001012,True,True,,False,False,FP,|payment:account
vss_only,processing_code,account_type,account type,processing code,account type <-> processing code,Mastercard.json,Plaid.json,Payments Risk,Payments Risk,0.5955508947372437,0.0,,payment:account_type,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9867629408836365,0.0,0.9867629408836365,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001013,True,True,,False,False,FP,|payment:account_type
vss_only,processing_code,balance_current,balance current,processing code,balance current <-> processing code,Mastercard.json,Plaid.json,Payments Risk,Payments Risk,0.5771490931510925,0.0,,,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9976298809051514,0.0,0.9976298809051514,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001014,True,True,,False,False,FP,|
vss_only,processing_code,transaction_id,processing code,transaction identifier,processing code <-> transaction identifier,Mastercard.json,Plaid.json,Payments Risk,Payments Risk,0.6259456276893616,0.0,,identifier,False,1.0,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9901117086410522,0.0,0.9901117086410522,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001015,True,True,,False,False,FP,|identifier
vss_only,processing_code,transaction_date,processing code,transaction date,processing code <-> transaction date,Mastercard.json,Plaid.json,Payments Risk,Payments Risk,0.5794257521629333,0.0,,,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9933515787124634,0.0,0.9933515787124634,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001016,True,True,,False,False,FP,|
vss_only,processing_code,exp,exp,processing code,exp <-> processing code,Mastercard.json,PPVisa.json,Payments Risk,Payments Risk,0.6190389394760132,0.0,,,False,0.375,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9912815093994141,0.0,0.9912815093994141,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001017,True,True,,False,False,FP,|
vss_only,processing_code,cvv,cvv,processing code,cvv <-> processing code,Mastercard.json,PPVisa.json,Payments Risk,Payments Risk,0.5888001322746277,0.0,,,False,0.5454545454545454,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9776126742362976,0.0,0.9776126742362976,3,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001018,True,True,,False,False,FP,|
vss_only,processing_code,cardholder,cardholder,processing code,cardholder <-> processing code,Mastercard.json,PPVisa.json,Payments Risk,Payments Risk,0.6953492760658264,0.0,,party:name,False,0.5454545454545454,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9764407277107239,0.0,0.9764407277107239,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,ROLE_SENSITIVE_BRIDGE_BLOCKED,BLOCKED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001019,True,True,,False,False,FP,|party:name
vss_only,processing_code,issuer,issuer,processing code,issuer <-> processing code,Mastercard.json,PPVisa.json,Payments Risk,Payments Risk,0.6439300775527954,0.0,,,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9729722738265991,0.0,0.9729722738265991,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001020,True,True,,False,False,FP,|
vss_only,processing_code,razorpay_payment_id,processing code,razorpay payment identifier,processing code <-> razorpay payment identifier,Mastercard.json,Razorpay.json,Payments Risk,Payments Risk,0.5973147749900818,0.0,,identifier,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9914970993995667,0.0,0.9914970993995667,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001021,True,True,,False,False,FP,|identifier
vss_only,processing_code,razorpay_order_id,processing code,razorpay order identifier,processing code <-> razorpay order identifier,Mastercard.json,Razorpay.json,Payments Risk,Payments Risk,0.5432830452919006,0.0,,identifier,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9911856055259705,0.0,0.9911856055259705,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001022,True,True,,False,False,FP,|identifier
vss_only,processing_code,amount,amount,processing code,amount <-> processing code,Mastercard.json,Razorpay.json,Payments Risk,Payments Risk,0.5827992558479309,0.0,,payment:amount,False,0.375,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9862531423568726,0.0,0.9862531423568726,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001023,True,True,,False,False,FP,|payment:amount
vss_only,processing_code,method,method,processing code,method <-> processing code,Mastercard.json,Razorpay.json,Payments Risk,Payments Risk,0.585068941116333,0.0,,payment:method,False,1.0,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.8611674904823303,0.0,0.8611674904823303,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001024,True,True,,False,False,FP,|payment:method
vss_only,processing_code,vpa,processing code,vpa,processing code <-> vpa,Mastercard.json,Razorpay.json,Payments Risk,Payments Risk,0.5385209918022156,0.0,,,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.989401638507843,0.0,0.989401638507843,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001025,True,True,,False,False,FP,|
vss_only,processing_code,email,email,processing code,email <-> processing code,Mastercard.json,Razorpay.json,Payments Risk,Payments Risk,0.5539520382881165,0.0,,,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.990178108215332,0.0,0.990178108215332,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001026,True,True,,False,False,FP,|
vss_only,processing_code,contact,contact,processing code,contact <-> processing code,Mastercard.json,Razorpay.json,Payments Risk,Payments Risk,0.5794106125831604,0.0,,,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9967904686927795,0.0,0.9967904686927795,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001027,True,True,,False,False,FP,|
vss_only,processing_code,status,processing code,status,processing code <-> status,Mastercard.json,Razorpay.json,Payments Risk,Payments Risk,0.5780232548713684,0.0,,payment:status,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9867629408836365,0.0,0.9867629408836365,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001028,True,True,,False,False,FP,|payment:status
vss_only,processing_code,payment_intent_id,payment intent identifier,processing code,payment intent identifier <-> processing code,Mastercard.json,Stripe.json,Payments Risk,Payments Risk,0.6829870343208313,0.0,,identifier,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9897466897964478,0.0,0.9897466897964478,2,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001029,True,True,,False,False,FP,|identifier
vss_only,processing_code,customer_id,customer identifier,processing code,customer identifier <-> processing code,Mastercard.json,Stripe.json,Payments Risk,Payments Risk,0.6774649620056152,0.0,,identifier,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9909190535545349,0.0,0.9909190535545349,2,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001030,True,True,,False,False,FP,|identifier
vss_only,processing_code,payment_method,payment method,processing code,payment method <-> processing code,Mastercard.json,Stripe.json,Payments Risk,Payments Risk,0.7212652564048767,0.0,,payment:method,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9729722738265991,0.0,0.9729722738265991,2,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001031,True,True,,False,False,FP,|payment:method
vss_only,processing_code,card_last4,card last4,processing code,card last4 <-> processing code,Mastercard.json,Stripe.json,Payments Risk,Payments Risk,0.6888334155082703,0.0,,,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9900851249694824,0.0,0.9900851249694824,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001032,True,True,,False,False,FP,|
vss_only,processing_code,card_brand,card brand,processing code,card brand <-> processing code,Mastercard.json,Stripe.json,Payments Risk,Payments Risk,0.6943438649177551,0.0,,,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9729722738265991,0.0,0.9729722738265991,2,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001033,True,True,,False,False,FP,|
vss_only,processing_code,created,created,processing code,created <-> processing code,Mastercard.json,Stripe.json,Payments Risk,Payments Risk,0.6757737994194031,0.0,,,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9976918697357178,0.0,0.9976918697357178,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001034,True,True,,False,False,FP,|
vss_only,processing_code,payer_account,payer account,processing code,payer account <-> processing code,Mastercard.json,UPI.json,Payments Risk,Payments Risk,0.6797362565994263,0.0,,payment:account,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,"^[0-9]{6,19}$",False,True,0.9972237348556519,0.0,0.9972237348556519,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,ROLE_SENSITIVE_BRIDGE_BLOCKED,BLOCKED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001035,True,True,,False,False,FP,|payment:account
vss_only,processing_code,payee_vpa,payee vpa,processing code,payee vpa <-> processing code,Mastercard.json,UPI.json,Payments Risk,Payments Risk,0.6109111309051514,0.0,,party:name,False,1.0,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.982292115688324,0.0,0.982292115688324,2,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,ROLE_SENSITIVE_BRIDGE_BLOCKED,BLOCKED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001036,True,True,,False,False,FP,|party:name
vss_only,processing_code,txn_timestamp,processing code,transaction timestamp,processing code <-> transaction timestamp,Mastercard.json,UPI.json,Payments Risk,Payments Risk,0.591121256351471,0.0,,,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9925073385238647,0.0,0.9925073385238647,1,FAIL,FAIL,PASS,cosine below tau_aanf or role conflict,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001037,True,True,,False,False,FP,|
vss_only,processing_code,txn_status,processing code,transaction status,processing code <-> transaction status,Mastercard.json,UPI.json,Payments Risk,Payments Risk,0.6516523957252502,0.0,,payment:status,False,0.16666666666666666,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9853722453117371,0.0,0.9853722453117371,2,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,,NOT_APPLIED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001038,True,True,,False,False,FP,|payment:status
vss_only,transaction_amount,transmission_datetime,transaction amount,transmission datetime,transaction amount <-> transmission datetime,Mastercard.json,Mastercard.json,Payments Risk,Payments Risk,0.7130270600318909,0.0,payment:amount,,False,0.047619047619047616,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9716399908065796,0.0,0.9716399908065796,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_amount_ontology_regex_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001039,True,True,,False,False,FP,payment:amount|
vss_only,transaction_amount,system_trace_audit_number,system trace audit number,transaction amount,system trace audit number <-> transaction amount,Mastercard.json,Mastercard.json,Payments Risk,Payments Risk,0.770546019077301,0.0,payment:amount,,False,0.047619047619047616,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.973450779914856,0.0,0.973450779914856,3,PASS,BRIDGED_PASS,PASS,cosine >= tau_aanf,payment_amount_ontology_regex_bridge: evidence_signal_count/aggregate support under bridge,same context,True,payment_amount_ontology_regex_bridge,,SAFE,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001040,True,True,,False,False,FP,payment:amount|
vss_only,transaction_amount,merchant_category_code,merchant category code,transaction amount,merchant category code <-> transaction amount,Mastercard.json,Mastercard.json,Payments Risk,Payments Risk,0.7962717413902283,0.0,payment:amount,party:name,False,0.047619047619047616,^[+-]?[0-9]+(\.[0-9]+)?$,^[+-]?[0-9]+(\.[0-9]+)?$,True,True,0.9700149893760681,0.3333333333333333,0.9700149893760681,3,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,ROLE_SENSITIVE_BRIDGE_BLOCKED,BLOCKED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001041,True,True,,False,False,FP,payment:amount|party:name
vss_only,transaction_amount,card_acceptor_id,card acceptor identifier,transaction amount,card acceptor identifier <-> transaction amount,Mastercard.json,Mastercard.json,Payments Risk,Payments Risk,0.8305414319038391,0.0,payment:amount,identifier,False,0.047619047619047616,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9648877382278442,0.0,0.9648877382278442,2,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,ONTOLOGY_INCOMPATIBILITY,BLOCKED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001042,True,True,,False,False,FP,payment:amount|identifier
vss_only,transaction_amount,account_id,account identifier,transaction amount,account identifier <-> transaction amount,Mastercard.json,Plaid.json,Payments Risk,Payments Risk,0.6746541261672974,0.0,payment:amount,payment:account,False,0.2857142857142857,^[+-]?[0-9]+(\.[0-9]+)?$,mixed,False,False,0.9803689122200012,0.0,0.9803689122200012,2,PASS,FAIL,PASS,cosine >= tau_aanf,insufficient evidence signal count or aggregate score,same context,False,,ONTOLOGY_INCOMPATIBILITY,BLOCKED,standard_pairwise,MERGE,single/limited evidence mode threshold,vss_only-001043,True,True,,False,False,FP,payment:amount|payment:account
