fn_id,source_field,target_field,semantic_score,context_signature,model_reason,human_decision (ACCEPT/REJECT/HOLD),human_comments,record_type,DecisionType,CanonicalNode,Track,EvidenceScore,EmbeddingSimilarity,NameSimilarity,HardVetoes,PromotionRule,AuditFlags,ExpectedSchemaTruth(bool)
TN_0092,UPI.txn_id,Stripe.customer_id,0.2097293325866637,transaction_identifier|customer_identifier,Vetoes: identifier subtypes must remain separate: identifier:upi_transaction vs identifier:customer; schema-declared do_not_merge_with_families veto | explicit negative pair hard veto,,,TN,REJECT_UNSAFE,transaction_identifier|customer_identifier,production,0.2097293325866637,0.40875047405713444,0.3333333333333333,identifier subtypes must remain separate: identifier:upi_transaction vs identifier:customer; schema-declared do_not_merge_with_families veto; explicit negative pair hard veto,,,False
TN_0093,UPI.txn_id,UPI.txn_amount,0.3104332206608175,transaction_identifier|payment_amount,Vetoes: identifier must not merge with payment/temporal | identifier must not merge with payment/temporal,,,TN,REJECT_UNSAFE,transaction_identifier|payment_amount,discovery,0.3104332206608175,0.6964758685547168,0.3333333333333333,identifier must not merge with payment/temporal,,,False
TN_0094,UPI.txn_id,UPI.txn_amount,0.3104332206608175,transaction_identifier|payment_amount,Vetoes: identifier must not merge with payment/temporal | identifier must not merge with payment/temporal,,,TN,REJECT_UNSAFE,transaction_identifier|payment_amount,production,0.3104332206608175,0.6964758685547168,0.3333333333333333,identifier must not merge with payment/temporal,,,False
TN_0095,UPI.txn_id,UPI.txn_status,0.317591889003696,transaction_identifier|payment_status,Vetoes: identifier must not merge with payment/temporal; schema-declared do_not_merge_with_families veto | identifier must not merge with payment/temporal; schema-declared do_not_merge_with_families veto,,,TN,REJECT_UNSAFE,transaction_identifier|payment_status,discovery,0.317591889003696,0.7169292066772268,0.3333333333333333,identifier must not merge with payment/temporal; schema-declared do_not_merge_with_families veto,,,False
TN_0096,UPI.txn_id,UPI.txn_status,0.317591889003696,transaction_identifier|payment_status,Vetoes: identifier must not merge with payment/temporal; schema-declared do_not_merge_with_families veto | identifier must not merge with payment/temporal; schema-declared do_not_merge_with_families veto,,,TN,REJECT_UNSAFE,transaction_identifier|payment_status,production,0.317591889003696,0.7169292066772268,0.3333333333333333,identifier must not merge with payment/temporal; schema-declared do_not_merge_with_families veto,,,False
TN_0097,UPI.txn_id,UPI.txn_timestamp,0.30713891697351775,transaction_identifier|transaction_timestamp,Vetoes: identifier must not merge with payment/temporal | identifier must not merge with payment/temporal,,,TN,REJECT_UNSAFE,transaction_identifier|transaction_timestamp,discovery,0.30713891697351775,0.6870635723052888,0.3333333333333333,identifier must not merge with payment/temporal,,,False
TN_0098,UPI.txn_id,UPI.txn_timestamp,0.30713891697351775,transaction_identifier|transaction_timestamp,Vetoes: identifier must not merge with payment/temporal | identifier must not merge with payment/temporal,,,TN,REJECT_UNSAFE,transaction_identifier|transaction_timestamp,production,0.30713891697351775,0.6870635723052888,0.3333333333333333,identifier must not merge with payment/temporal,,,False
TN_0099,UPI.txn_status,Mastercard.transaction_amount,0.20923715210945448,payment_status|payment_amount,Vetoes: schema-declared do_not_merge_with_families veto | schema-declared do_not_merge_with_families veto,,,TN,REJECT_UNSAFE,payment_status|payment_amount,discovery,0.20923715210945448,0.4073442441222509,0.3333333333333333,schema-declared do_not_merge_with_families veto,,,False
TN_0100,UPI.txn_status,Mastercard.transaction_amount,0.20923715210945448,payment_status|payment_amount,Vetoes: schema-declared do_not_merge_with_families veto | schema-declared do_not_merge_with_families veto,,,TN,REJECT_UNSAFE,payment_status|payment_amount,production,0.20923715210945448,0.4073442441222509,0.3333333333333333,schema-declared do_not_merge_with_families veto,,,False
TN_0101,UPI.txn_timestamp,Plaid.transaction_amount,0.16279616394712604,transaction_timestamp|payment_amount,Vetoes: schema-declared do_not_merge_with_families veto | schema-declared do_not_merge_with_families veto,,,TN,REJECT_UNSAFE,transaction_timestamp|payment_amount,discovery,0.16279616394712604,0.2746557065155982,0.3333333333333333,schema-declared do_not_merge_with_families veto,,,False
TN_0102,UPI.txn_timestamp,Plaid.transaction_amount,0.16279616394712604,transaction_timestamp|payment_amount,Vetoes: schema-declared do_not_merge_with_families veto | schema-declared do_not_merge_with_families veto,,,TN,REJECT_UNSAFE,transaction_timestamp|payment_amount,production,0.16279616394712604,0.2746557065155982,0.3333333333333333,schema-declared do_not_merge_with_families veto,,,False
TN_0103,UPI.txn_timestamp,UPI.txn_status,0.26920241727629596,transaction_timestamp|payment_status,Vetoes: temporal must not merge with status; schema-declared do_not_merge_with_families veto | temporal must not merge with status; schema-declared do_not_merge_with_families veto,,,TN,REJECT_UNSAFE,transaction_timestamp|payment_status,discovery,0.26920241727629596,0.5786735731703694,0.3333333333333333,temporal must not merge with status; schema-declared do_not_merge_with_families veto,,,False
TN_0104,UPI.txn_timestamp,UPI.txn_status,0.26920241727629596,transaction_timestamp|payment_status,Vetoes: temporal must not merge with status; schema-declared do_not_merge_with_families veto | temporal must not merge with status; schema-declared do_not_merge_with_families veto,,,TN,REJECT_UNSAFE,transaction_timestamp|payment_status,production,0.26920241727629596,0.5786735731703694,0.3333333333333333,temporal must not merge with status; schema-declared do_not_merge_with_families veto,,,False
TN_0105,UPI.vpa,UPI.payee_vpa,0.4161402269504222,virtual_payment_address|payee_virtual_payment_address,Vetoes: explicit negative pair hard veto | explicit negative pair hard veto,,,TN,REJECT_UNSAFE,virtual_payment_address|payee_virtual_payment_address,discovery,0.4161402269504222,0.7604006484297777,0.75,explicit negative pair hard veto,,,False
TN_0106,UPI.vpa,UPI.payee_vpa,0.4161402269504222,virtual_payment_address|payee_virtual_payment_address,Vetoes: explicit negative pair hard veto | explicit negative pair hard veto,,,TN,REJECT_UNSAFE,virtual_payment_address|payee_virtual_payment_address,production,0.4161402269504222,0.7604006484297777,0.75,explicit negative pair hard veto,,,False
